NormalizedPercentage	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
taxid:1165456|Saccharomyces_kudriavzevii_ZP591	0	0.0763708409958	0.0783208667773	0.00919089036087	0.00268945519718	0.0140233505707	0.0100897952487	0.0191277991249	0.0829521192909	0.132561123256	0.0766135951132	0.062821520832	0.0276744284633	0.120285462242	0.00791510644231	0.109156741253	0.0335657660043	0.0445231555101	0.171614780467	0.0324773389491	0.0747412380724	0.0142589383729	0.0042598215894	0.0319117411232	0.0217689806087
taxid:1168290|Bifidobacterium_animalis_subsp._lactis_B420	0	0	0	0	0	0	0	0	0.00787127504107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1171373|Propionibacterium_acidipropionici_ATCC_4875	0	0	0	0	0	0	0	0.000413326752692	0	0	0	0.00080215377405	0.000342975318903	0	0	0	0	0	0	0	0.00090629295436	0	0	0	0
taxid:1173025|Geitlerinema_sp._PCC_7407	0	0	0.00161100937985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1173263|Synechococcus_sp._PCC_7502	0	0	0	0	6.85131838818e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:11834|RD114_retrovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398935842878	0	0	0	0
taxid:1185652|Sinorhizobium_fredii_USDA_257	0	0	0.001163778493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1187956|Streptococcus_thermophilus_MN-ZLW-002	0	0	0	0	0	0.00131688782207	0	0	0	0	0	0	0	0.0169434322703	0	0	0	0	0	0	0	0	0	0	0
taxid:1191061|Klebsiella_oxytoca_E718	2.04499239851e-05	0.0197520951861	0.070142000988	0	0	0.0247169072354	0	0	0.00118272035953	0.00444324954392	0	0	0	0.16345776489	0.0180107585217	0	0.000337522202951	0.0177911437792	0.00413293306773	0	0.005650248674	0.00139195132933	0	0.00465736289123	0.000271835421576
taxid:1191523|Melioribacter_roseus_P3M-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135063850481	0	0
taxid:1193292|Klebsiella_pneumoniae_subsp._pneumoniae_1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00091947906522	0	0
taxid:1193729|Candidatus_Endolissoclinum_patella_L2	0	0	0	0	0	0.000821735170163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100317159867	0	0
taxid:1195464|Bacillus_thuringiensis_MC28	0	0	0	0.000238318876519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39851828053e-05	0	0
taxid:1196325|Pseudomonas_putida_DOT-T1E	0	0	0.00120454762567	0	3.92181411986e-05	0.000583231755047	6.64305159163e-05	0.000241377544146	0.00121865043555	0.00305215455105	0.00848369075536	0.00234223779064	0	0	0.000700298513849	0.00432655280448	0.00104332755326	0.00057286325495	0.00141949606332	0	0.000529263509258	0.000204891095839	0	0.00130877720783	0
taxid:1196835|Pseudomonas_stutzeri_CCUG_29243	0	0.0122198261256	0.00320289285901	0.0006776011468	0.000208562121932	0.00284315824179	0.000706555126638	0.00320911517319	0.00162019611947	0.00608676058621	0.00501291973469	0.00124560233799	0.00133144938327	0	0.00139657062622	0.00766953766782	0.0041613128847	0.000761621869227	0.00754888176726	0.00621960402367	0	0.00517565269372	0.000210358681811	0.00464005250731	0.000372384470786
taxid:1198114|Granulicella_tundricola_MP5ACTX9	0	0	0.00137015545996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602029568208	0	0	0	0
taxid:1201032|Campylobacter_jejuni_subsp._jejuni_PT14	0	0	0	0	0	0	0	0.000924134551366	0	0	0	0	0.00383419825114	0	0	0	0	0	0.108693239239	0	0	0	0	0	0
taxid:120574|Streptococcus_phage_MM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0825336532565	0	0	0	0
taxid:1205910|Nocardiopsis_alba_ATCC_BAA-2165	2.25573860598e-05	0	0	0.00109122846859	0	0	0	0	0	0	0	0	0	0	0.000937115706463	0	0	0	0	0	0	0	0	0	0
taxid:1206105|Enterococcus_faecalis_D32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418860407901	0	0	0
taxid:1207075|Pseudomonas_sp._UW4	0	1.33344778263	1.46475003488	0.196868743174	0.0785434234413	0.404509072934	0.452196576718	0.47559385431	1.89401782346	3.86444162046	1.90979143937	1.40346788186	0.510441488146	1.05863276651	1.03025647509	1.28060997667	0.447197818962	0.416458704914	1.411374329	0.419193076043	0.588933390711	0.557633534776	0.0476601609735	0.39400874093	0.298626281859
taxid:1208660|Bordetella_parapertussis_Bpp5	0	0.00083890592608	0.00153917743239	0	5.01131516819e-05	0	0.00016977054081	0.000308433523688	0.00155719807867	0	0	0.000598584808407	0.000255935734763	0	0	0	0	0	0	0	0	0.00026181094387	0	0	0
taxid:1209989|Tepidanaerobacter_acetatoxydans_Re1	0	0	0	0.00346850101844	0.000177931106853	0.000882032893925	0	0	0	0	0	0	0.000908722102705	0	0	0	0	0	0	0	0	0	0.000538391430965	0	0
taxid:1211025|Enterobacter_cloacae_subsp._cloacae_ENHKU01	0.000223282453639	0	0	0	0	0	0	0	0.00484257369435	0	0	0	0	0.0839345352148	0.00510178003563	0	0	0.00151759818236	0	0.0020655174925	0	0	0	0	0.000371004312533
taxid:1211776|Campylobacter_jejuni_subsp._jejuni_NCTC_11168-BN148	0	0.0175280564606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1217984|Bacillus_cereus_FRI-35	0	0	0	0	0.00187035679167	0	0	0	0.00425259477511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1218175|Bacillus_thuringiensis_HD-771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259008094366	0	0	0
taxid:1218933|Pectobacterium_carotovorum_subsp._carotovorum_PCC21	2.72406754905e-05	0.0110336957148	0	0	0.00319415991122	0	0	0	0	0	0	0	0	0	0.00113167655105	0	0	0	0	0	0	0	0	0	0
taxid:1224746|Gluconobacter_oxydans_H24	0	0	0	0	0.00257356570605	0.00797348496127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00429421695673	0
taxid:122586|Neisseria_meningitidis_MC58	0	0	0	0	0	0	0	0	0	0	0.0051941945505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:122587|Neisseria_meningitidis_Z2491	0	0	0	0	0	0	0	0	0	0	0.00270166808019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1228997|Riemerella_anatipestifer_RA-CH-1	0	0	0	0.000690807732423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1229205|Burkholderia_phenoliruptrix_BR3459a	0	0	0	0.00604715484782	0.00776604256277	0.00429517700554	0.000489223746754	0.00493780878079	0	0.00998996362869	0	0.00383317259117	0	0.00136451606176	0.000573034275096	0	0.00512235085194	0.000468757641974	0	0	0	0	6.47350369248e-05	0	0.000458385121243
taxid:1229492|Staphylococcus_aureus_08BA02176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00356032012072	0	0
taxid:1229785|Burkholderia_pseudomallei_BPC006	0	0.000574457948558	0	0.00401363517387	6.86320060831e-05	0.00136087923044	0.000116253841542	0.00359050451808	0	0	0.000824806380321	0.00040989316011	0.00262885824114	0	0.000459572633928	0	0	0.000501257239595	0	0	0	0	0	0.000763456252166	0.000245082789027
taxid:1230383|Malassezia_sympodialis_ATCC_42132	0	0	0	0	0	0.000157900574903	0	0.000196047211041	0	0	0	0	0	0.00270878825209	0	0	0.000282464078895	0	0	0	0.000429868632823	0	0	0	0
taxid:1231389|Streptococcus_agalactiae_SA20-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00986259947575	0	0	0
taxid:1234380|Propionibacterium_acnes_C1	0	0	0	0	0	0	0	0	0	0	0	0	0.00398245359619	0.0455898814456	0	0	0.000864358569962	0	0.0388080121686	0.00193783843774	0	0	0	0	0
taxid:12390|Lactococcus_phage_phiLC3	0	0	0	0.0497453723927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:12509|Epstein-Barr_virus_type_2	0	0	0	0	0	0	0	0.0175044348954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:126793|Plasmodium_vivax_Sal-1	0	0	0	0	0	0	0	0	0	0	0	0	5.54193083986e-05	0	0	0	0	0	0	0	0	0	0	0	7.74993405259e-05
taxid:1280|Staphylococcus_aureus	0	0	0	0	0	0	0	0.0163216925886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1290391|Botrytis_cinerea_(T4)	3.16392516402e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22199980845e-05	0	0	0	0	0	0	0	0
taxid:129951|Human_adenovirus_C	0.0257678509083	0	0	0	0	0.0339634103979	0	0	0	0	0	0	0	0	0.305854306042	0	0	0	0	0	0	0.035794349234	0	0.152428385609	0.440389562459
taxid:134676|Actinoplanes_sp._SE50/110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00709436901752	0
taxid:13684|Phaeosphaeria_nodorum	0	0.000992142708536	0	4.27896546635e-05	6.58521699344e-06	0	3.34635463787e-05	0	0	0	0.000316559535527	7.86582108697e-05	0	0	5.87944447765e-05	0.000968643190127	0.000233583680867	0	0.000238351163839	0	8.88699705966e-05	0	1.3283884469e-05	7.32533605301e-05	0
taxid:137722|Azospirillum_sp._B510	0	0.000540845179646	0.00297693699274	0	0.000258464799748	0	0	0	0.00401572118361	0	0	0.000771818861141	0.000330005079573	0	0	0	0	0	0	0	0	0	6.5172805668e-05	0	0
taxid:138119|Desulfitobacterium_hafniense_Y51	0	0	0	0	0.000385820120028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00579391560184	0	0
taxid:146827|Corynebacterium_simulans	0	0	0	0.000601006019117	0	0	0	0.000569272216917	0.00287410263264	0	0	0.00110480111507	0	0	0	0	0	0.00540423321133	0	0	0	0	0	0	0
taxid:1511|Clostridium_sticklandii	0	0	0.002777176225	0.0364272888358	0.0509971108411	0	0	0.00389560008917	0	0	0	0	0.00554149474456	0	0	0	0	0	0	0.0215716693424	0	0	0.0804377765987	0	0
taxid:153948|Nitrosomonas_sp._AL212	0	0	0	0	7.35784844871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:155864|Escherichia_coli_O157:H7_EDL933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000969351018609	0	0
taxid:158189|Sphaerochaeta_globosa_str._Buddy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149344587824	0	0
taxid:159087|Dechloromonas_aromatica_RCB	0	0	0	0	0	0.00189287498556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108449369318	0	0	0	0	0
taxid:160488|Pseudomonas_putida_KT2440	0.000128039414609	0.00199468105191	0.0219583719542	0	0.00154901373688	0.00590669870116	0.011639046004	0.00415575027263	0.204875908504	0.0231830963846	0.0248210028391	0.00759074877995	0.00182562839801	0.00168882602868	0.0120569034296	0.002921153682	0.00387432245441	0.00116033827537	0.0143759928724	0	0.00911222699144	0.00747014862122	0.00120181306461	0.0022091140062	0.00056733133864
taxid:160492|Xylella_fastidiosa_9a5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121298109671	0	0	0	0
taxid:161528|Erythrobacter_sp._SD-21	0	0.00968468257054	0.00761524762994	0.00429619992872	0	0.000819386307483	0	0	0	0	0.00397293184725	0	0.00253253972746	0	0.000368945326043	0	0.000732889030788	0	0	0	0	0.000431779366442	0	0.00183871010857	0
taxid:161544|Bacillus_sp._SG-1	0	0	0	0.0258568382693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167819219008	0	0	0	0
taxid:164328|Phytophthora_ramorum	0	0	0.000113143917038	0	3.68378470025e-06	1.82611086798e-05	6.23986019436e-06	0	0	0	0.000177084092271	0	3.76273338364e-05	0.000313269769235	1.6444870104e-05	0.000135465276518	3.2666804703e-05	0	0	0	0	0	0	0	0.000131546821962
taxid:167539|Prochlorococcus_marinus_subsp._marinus_str._CCMP1375	0	0	0	0	0	0.000695083456169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:169963|Listeria_monocytogenes_EGD-e	0	0	0	0	0	0	0	0	0	0	0	0	0.000425866580896	0	0	0	0	0	0	0	0	0	0	0	0
taxid:170187|Streptococcus_pneumoniae_TIGR4	0.000122100878533	0	0	0	0	0.688321179596	0	0	0.208320102038	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121483667633	0.044239736623	0.0137959643482
taxid:171101|Streptococcus_pneumoniae_R6	0	0	0	0	0	0	0	0	0	0	0	0	0.514848547678	0	0	0	0	0	0	0	0	0	0	0	0
taxid:176279|Staphylococcus_epidermidis_RP62A	0	0.0124373083511	0	0	0.00315757581068	0.00598482041257	0.00912396230626	0.00514431125201	0.0115432207987	0.0469794297928	0	0.00110929956581	0	0	0	0	0.0074119041614	0.0488361400598	0	0.00923168365021	0	0.020377938123	0.00468349302342	0	0
taxid:176280|Staphylococcus_epidermidis_ATCC_12228	0.000308631946595	0	0.041167345667	0.00933142157816	0	0.0132885866596	0.000324338478764	0.165578536124	0	0	0.0345171105471	0.0514605410102	0.0117348708173	0.0366373979179	0.0158134194929	0.0246444793953	0	0	0.0207915227259	0	0.0374688880075	0	0	0.0138448634037	0
taxid:176299|Agrobacterium_fabrum_str._C58	0	0	0.00132903962582	0.000281170433804	0	0.00128701945357	0	0	0.00672299992274	0.00336759979932	0	0.0051686239224	0	0	0.000193168882445	0	0	0.0101131139994	0	0	0	0	0	0.000962694339079	0
taxid:177439|Desulfotalea_psychrophila_LSv54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000676701888497	0	0
taxid:180281|Cyanobium_sp._PCC_7001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964200557821	0
taxid:182082|Chlamydophila_pneumoniae_TW-183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080467648685	0	0	0	0	0.00398179259125	0	0	0	0	0
taxid:187303|Methylocystis_sp._SC2	0	0	0	0	0	0	0.000220436112929	0.000400481065411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:187420|Methanobacterium_thermoautotrophicum_str._Delta_H	0	0	0	0	0	0	0	0	0	0	0	0.00334933944095	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:189423|Streptococcus_pneumoniae_670-6B	0	0	0	0.184468302242	0.00208260495023	0	0	0	0	0	0	0	0	0.0699099201587	0	0	0	0	0	0	0	0	0	0	0
taxid:189918|Mycobacterium_sp._KMS	0	0	0	0	0	0	0	0.000241555912799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:190192|Methanopyrus_kandleri_AV19	0	0	0	0.00094133150313	0	0	0	0.000891628127832	0	0	0	0	0	0	0.000646710793909	0	0	0	0	0	0	0	0	0	0
taxid:190304|Fusobacterium_nucleatum_subsp._nucleatum_ATCC_25586	42.5985957172	0	0	0.0146740269798	0.00451658946955	0.0979538649	0	0.00625464974041	0	0	0.0651354146448	0	0	0.00480114561514	0.00756098006366	0	0.00700908106009	0.752106651392	0	0.0112242329279	0.00761913338915	0.170484361932	0.0157164594612	0	0
taxid:190485|Xanthomonas_campestris_pv._campestris_str._ATCC_33913	0	0.00242915451351	0.00445687614158	0	4.8369582655e-05	0.00383641185371	8.19318874435e-05	0.0044655345903	0	0	0	0.00635534306545	0	0	0	0.00177871385616	0.00343142683676	0	0.00525219427016	0.0192326166815	0.00456935948326	0.00151621109403	0	0.0043044710362	0.00276362074145
taxid:190486|Xanthomonas_axonopodis_pv._citri_str._306	0	0	0	0	0	0	0	0.000286526927892	0	0.00181152822244	0	0	0	0	0.000623466391076	0	0	0	0	0	0	0	0	0	0
taxid:193567|Streptococcus_pyogenes_SSI-1	0	0	0	0	0	0	0	0.00398884236288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:195102|Clostridium_perfringens_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160511335304	0	0
taxid:195103|Clostridium_perfringens_ATCC_13124	0	0	0	0	7.53936121626e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:195253|Synechococcus_sp._PCC_6312	0	0	0	0	6.59946676611e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:196162|Nocardioides_sp._JS614	0	0	0	0	0	0	0	0	0	0.00180485145056	0.0011148264327	0	0	0	0	0	0.00164522140358	0	0	0	0	0.000242319309422	0	0.0144466595143	0.000331259284513
taxid:196164|Corynebacterium_efficiens_YS-314	4.09753528216e-05	0	0	0	0.000152528475675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169671302112	0
taxid:196620|Staphylococcus_aureus_subsp._aureus_MW2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158047377707	0	0
taxid:196627|Corynebacterium_glutamicum_ATCC_13032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.51347175542e-05	0	0
taxid:197221|Thermosynechococcus_elongatus_BP-1	0	0	0	0	0	0.000469242035482	0	0	0	0	0	0	0.000483440710769	0	0	0	0	0	0	0	0	0	0.000763798849052	0	0
taxid:198214|Shigella_flexneri_2a_str._301	0.000218555014742	0.173644380911	0	0	0.000254237158393	0.00151235300354	0	0.0366154808393	0.0047400444948	0	0	0	0.000779057454024	0	0	0.0130888294706	0.16097174569	0.116609151259	0	0.00202178540528	0.100185950646	0	0	0.109165094022	0.00363149238435
taxid:198215|Shigella_flexneri_2a_str._2457T	0	0	0	0	0.059309909302	0	0	0.00591419397616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:198628|Dickeya_dadantii_3937	0	0	0	0	0	0	0	0	0	0	0	0	0.00025472811454	0	0.000222655730733	0	0	0.00218566141356	0	0	0	0	0	0	0
taxid:199310|Escherichia_coli_CFT073	0	0	0.0836093311977	0	0.000187736958275	0.0309438486415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186618984352	0	0	0	0	0
taxid:203119|Clostridium_thermocellum_ATCC_27405	0	0	0	0.0423423056129	0.00606916919301	0.0114009500124	0	0	0	0	0	0.00763096766053	0.00032627579045	0	0.00399272944583	0	0	0	0	0	0	0	0.000257745228803	0	0
taxid:203120|Leuconostoc_mesenteroides_subsp._mesenteroides_ATCC_8293	0	0	0	0.0138348185707	0.00319371410225	0	0	0	0	0	0	0.00565153259609	0	0	0	0	0	0	0	0	0	0.00123594272901	0	0	0
taxid:203122|Saccharophagus_degradans_2-40	0	0	0	0	4.8548015828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.79324195544e-05	0	0
taxid:203267|Tropheryma_whipplei_Twist	0	0	0	0.00344101891912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:203275|Tannerella_forsythia_ATCC_43037	0	0	0	0	0	0.00536105960775	0	0.000443747923854	0	0	0	0	0	0	0.000321856795645	0	0	0	0	0	0	0.000376671320923	0.0023270271905	0	0
taxid:204536|Sulfurihydrogenibium_azorense_Az-Fu1	0	0	0	0	0	0.000741765981502	0	0.0018419331533	0	0	0	0	0	0	0.000667990395723	0	0	0	0	0	0	0	0	0	0
taxid:204773|Herminiimonas_arsenicoxydans	0	0	0	0.00093182859094	0.00630986426258	0.00248810260558	0	0.00264788094068	0.00222807336466	0	0	0.00599527844567	0	0	0.000960273196792	0	0	0	0	0	0	0.00112381462308	0	0.00159523549001	0
taxid:205913|Bifidobacterium_longum_DJO10A	0	0.0464433552614	0	0	0.00164406226198	0	0	0	0	0.0119952430537	0	0	0	0	0.000917412136602	0	0	0	0	0	0	0	0.000829112129856	0	0
taxid:205918|Pseudomonas_syringae_pv._syringae_B728a	0.000259783835601	0.0229334595465	0.0420770223254	0.00471270556907	0.00165201112634	0.00798954420405	0.00764412452867	0.0141355862701	0.0325532685895	0.0642839400792	0.0387386441821	0.0221391486659	0.0109064695692	0.0102795620723	0.010252745437	0.0237073407499	0.0064315260448	0.00706275787082	0.0379183687652	0.0184243844556	0.0021750740591	0.00820974745491	0.00235712225749	0.0152393165753	0.00690647540015
taxid:205922|Pseudomonas_fluorescens_Pf0-1	0	0.406022786423	0.310394909643	0.0394001215762	0.014262752583	0.0869605903445	0.0880457144027	0.0913042947359	0.319954080112	0.747914240518	0.338231013249	0.251901556663	0.104199285128	0.319442152925	0.167518606757	0.276268723172	0.0858969768877	0.116423859688	0.281584730363	0.22593527936	0.208435513133	0.112966815075	0.0143086839196	0.0865404952962	0.0542002062316
taxid:206672|Bifidobacterium_longum_NCC2705	0	0	0	0	0	0.00430797698476	0	0	0	0	0	0	0	0.0184758628234	0	0	0	0	0	0	0	0	0	0	0
taxid:207559|Desulfovibrio_alaskensis_G20	0	0	0	0	0.00164556182456	0.0234930602619	0	0	0	0	0	0	0.00369782275978	0	0	0	0	0	0	0	0	0	0	0	0
taxid:207949|Bermanella_marisrubri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134546700386	0.0110833383646	0	0	0	0	0	0	0.000607983570696	0	0
taxid:208596|Carnobacterium_sp._17-4	0	0.0107142259482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:208963|Pseudomonas_aeruginosa_UCBPP-PA14	0	0	0.00115352091901	0	0	0	0	0	0	0.00438429006167	0	0	0.000383616882314	0	0	0	0.000666086937214	0	0	0	0	0	0	0.000417778385673	0
taxid:208964|Pseudomonas_aeruginosa_PAO1	0	0	0	0	0	0	0	0	0	0	0	0	0.00020017484053	0	0	0	0	0	0	0	0	0	0	0	0
taxid:210007|Streptococcus_mutans_UA159	0	0	0	0	0.00193245177299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:211586|Shewanella_oneidensis_MR-1	0	0	0	0	0	0	0	0	0	0	0	0	0.000977487786403	0	0	0	0	0.000698933887746	0	0	0	0	0	0	0
taxid:212042|Anaplasma_phagocytophilum_HZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147988010895	0	0	0	0	0	0	0	0
taxid:212717|Clostridium_tetani_E88	0	0	0	0.00444204297484	0	0	0	0	0	0	0	0	0.000436418637072	0	0	0	0	0	0	0	0	0.000892873950566	0	0	0
taxid:213769|Lactococcus_phage_712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117939037356	0	0	0	0	0	0	0
taxid:213775|Lactococcus_phage_jj50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400720241495	0	0	0.131120028004	0	0	0	0	0	0	0
taxid:214688|Gemmata_obscuriglobus_UQM_2246	0	0	0	0	0.000214396294403	0.00278984120189	0	0.000164944237014	0.00916035100482	0	0	0	0	0	0	0	0	0	0	0	0	0.000140011390014	0	0	0
taxid:215689|Erwinia_sp._Ejp617	0	0	0.0457317817908	0	0.0165025686243	0	0	0	0	0.00241412320391	0	0	0	0	0.000553906056744	0	0	0	0	0	0	0	0	0	0
taxid:216591|Burkholderia_cenocepacia_J2315	0	0.00051022751905	0	0	9.14373409205e-05	0.000302179661373	0.0124422807109	0.00956714525578	0.000947097031564	0	0.00146516873579	0.000364062801608	0.00124529295526	0.00259194976729	0.000136062529567	0.00112082054009	0	0	0.0198573835746	0.00424166546494	0.0127511388018	0	0.00172153304775	0.000678093828144	0.00435359920499
taxid:216592|Escherichia_coli_042	0.0322206190174	4.07549565827	6.49457351475	0.0217478295122	0.160377771134	1.33253051728	0.0116492039003	0.255095417689	9.11223613842	0.0285452512979	0.230316986026	0.15717383095	1.22978246665	4.550084602	0.318675876172	9.73160423746	8.30340692762	5.66911531882	3.51145589892	3.8237753889	5.18196088343	0.98111608487	1.18151782174	5.22815030397	3.15854989871
taxid:216595|Pseudomonas_fluorescens_SBW25	0.000793629889964	8.4619334378	9.55057036029	1.17654759526	0.552271719733	2.6132194879	2.64089005631	3.04939198934	10.9123502285	21.5985659301	12.0555133455	7.65819626829	3.7310686093	6.86791117295	2.24243818752	8.28550859121	2.53658122733	2.84257326918	10.5672701187	2.59449672394	4.30905595268	4.05792150998	0.404267861777	2.48495775358	2.03998118966
taxid:216596|Rhizobium_leguminosarum_bv._viciae_3841	0	0.000530269360165	0	0	0	0	0	0	0.00393719678528	0	0	0	0	0	0	0	0	0.000925398826441	0	0	0	0	0	0	0
taxid:216599|Shigella_sonnei_53G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209959916767	0	0	0	0	0	0	0	0	0	0
taxid:218491|Pectobacterium_atrosepticum_SCRI1043	0	0	0	0.000315052843083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:218493|Salmonella_bongori_NCTC_12419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109446277618	0	0	0	0	0
taxid:218495|Streptococcus_uberis_0140J	0	0	0	0	0	0	0	0	0	0	0.00318597111369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:218496|Tropheryma_whipplei_TW08/27	0	0	0	0	0.000265172284795	0	0	0	0	0	0	0	0	0	0.0035512855393	0	0	0	0	0	0	0	0.00053491297236	0	0
taxid:220664|Pseudomonas_protegens_Pf-5	1.86462683303e-05	0.158023112515	0.202525975804	0.024580196561	0.0196082398273	0.0916959749897	0.0474399602557	0.114702875791	0.199505114146	0.4348460742	0.234396863669	0.141357389058	0.0611488745824	0.154943625255	0.0867589718848	0.126345304059	0.0963267518674	0.0912486878146	0.165810214123	0.06071679999	0.139101418205	0.060558165223	0.0144915722817	0.0837736347356	0.042384043723
taxid:221109|Oceanobacillus_iheyensis_HTE831	0	0	0	0	6.76301339746e-05	0	0	0.000416246031814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218280645813	0	0
taxid:222885|Bryopsis_hypnoides	0	0	0	0	0.00160030434298	0	0	0	0	0	0	0	0	0	0.00714395633526	0	0	0	0	0	0	0	0.00322817881757	0	0
taxid:222929|Coccidioides_posadasii_C735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10659852382e-05	0	0	0	0	0	0	0.000144179452918	0	0	0
taxid:223283|Pseudomonas_syringae_DC3000	0	0.0609791169815	0.0138409553535	0.00439227019127	0.0016898975074	0.0134033466346	0.00935073621837	0.0164102825539	0.0455097658316	0.0613743155126	0.0324941863306	0.0345392219693	0.0186036772714	0.110177063725	0.0127408279602	0.0151905775011	0.0432915983211	0.0312670326939	0.202526243152	0.0126920803556	0.0572678978102	0.0123601710379	0.00181808461995	0.0175450497773	0.00750968981887
