species	SRR317085	SRR317086	SRR317087	SRR317088	SRR317089	SRR317090	SRR317091	SRR317092	SRR317093	SRR317094	SRR317095	SRR317096	SRR317097	SRR317098	SRR317099	SRR317100	SRR317101	SRR317102	SRR317103	SRR317104	SRR317105	SRR317106	SRR317107	SRR317108	SRR317109
Spirosoma linguale	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
Sporisorium reilianum	0	9	4	0	0	4	4	4	6	5	1	2	7	2	1	9	6	1	6	0	2	3	9	5	13
Staphylococcus argenteus	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus aureus	0	0	0	0	1	1	4	181	0	1	7	15	0	0	12	0	0	8	0	4	0	12	54	5	3
Staphylococcus capitis	5	5	2	7	5	28	5	206	5	9	13	19	3	6	20	2	5	10	7	2	9	7	9	6	20
Staphylococcus carnosus	0	0	0	0	2	15	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Staphylococcus epidermidis	6	8	14	15	34	41	60	290	4	13	15	46	24	9	37	7	9	36	6	5	29	42	25	13	0
Staphylococcus haemolyticus	0	0	0	0	0	4	0	510	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1
Staphylococcus hominis	1	0	6	2	29	4	5	318	1	1	1	2	10	5	25	0	10	9	0	0	14	8	0	1	2
Staphylococcus lugdunensis	0	0	0	0	0	8	0	71	0	0	0	5	0	0	11	0	0	0	0	2	1	8	8	0	6
Staphylococcus phage PT1028	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus phage phi2958PVL	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus pseudintermedius	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	4	0	0	0
Staphylococcus saprophyticus	1	0	0	1	0	3	2	19	0	0	0	1	0	0	4	0	0	0	0	2	1	1	1	0	1
Staphylococcus warneri	83	2	3	5	47	107	35	6338	8	17	8	38	26	22	56	6	32	19	12	45	85	77	19	45	45
Starkeya novella	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	13	0	1	0	0	0	0
Stenotrophomonas maltophilia	8	16	6	5	0	21	2	10	25	9	18	12	5	7	344	0	23	59	8	19	4	29	15	25	41
Stenotrophomonas phage S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Stenotrophomonas sp. SKA14	0	1	0	1	6	7	7	1	1	1	10	6	9	0	230	13	0	44	0	17	13	28	0	21	0
Stigmatella aurantiaca	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Streptobacillus moniliformis	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
Streptococcus agalactiae	0	299	58	688	377	3334	5	1	0	0	0	0	726	0	795	0	0	0	77	0	0	101	179	0	0
Streptococcus anginosus group	0	1	0	0	206	0	0	2	15	0	3	0	0	1	2	0	0	0	0	1	0	2	0	0	0
Streptococcus dysgalactiae group	0	0	0	1	0	46	0	0	0	0	1	0	0	0	2	6	3	0	0	0	1	0	0	0	0
Streptococcus gordonii	0	0	0	251	123	55	0	29	0	1	1	0	1	0	15	14	1	0	6	0	0	7	159	0	0
Streptococcus infantarius	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Streptococcus macedonicus	0	41	0	0	0	0	0	0	0	0	2	0	0	0	4	0	1	0	0	0	0	0	0	0	0
Streptococcus mitis	0	18	63	1	0	0	31	41	0	0	50	20	75	3	69	0	18	29	23	28	6	53	0	0	0
Streptococcus mutans	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus oralis	1	1	0	19	14	1	4	28	86	2	86	5	2	17	54	0	10	2	2	3	8	3	1	1	21
Streptococcus parasanguinis	0	0	0	1	2	14	0	13	4	0	35	8	10	1	34	5	8	2	0	0	5	13	39	16	0
Streptococcus pasteurianus	0	121	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	8	0
Streptococcus phage MM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Streptococcus pneumoniae	2	7	74	272	194	1245	8	1	59	8	56	8	848	15	14	0	0	9	1	24	0	20	159	35	17
Streptococcus pseudopneumoniae	0	0	0	0	0	0	0	0	0	0	53	0	25	0	2	0	0	0	0	1	0	0	0	0	0
Streptococcus pyogenes	0	0	3	7	2	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	38	0	8
Streptococcus salivarius	5	0	1	13	9	49	1	12	0	0	67	8	2	2	23	0	13	1	2	20	2	8	3	0	0
Streptococcus sanguinis	5	6	0	29	44	4	7	40	8	0	70	13	19	3	1541	1	3	4	920	4	11	220	28	0	9
Streptococcus sp. 2_1_36FAA	0	0	0	2	1	1	1	2	12	0	43	1	0	10	1	0	0	1	0	10	1	0	0	0	0
Streptococcus suis	0	0	0	0	97	32	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	18	0	0
Streptococcus thermophilus	16	133	0	73	45	508	10	39	11	9	61	7	147	47	337	2	26	65	17	50	12	43	76	48	0
Streptococcus uberis	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces avermitilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Streptomyces bingchenggensis	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces cattleya	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
Streptomyces coelicolor	0	0	0	0	0	14	0	7	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0
Streptomyces griseus group	0	0	0	0	0	0	0	0	2	7	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
Streptomyces hygroscopicus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Streptomyces pratensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Streptomyces scabiei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0
Streptomyces sp. Mg1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
Streptomyces sp. SirexAA-E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Streptosporangium roseum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0
Sulfurihydrogenibium azorense	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum barnesii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Sulfurospirillum deleyianum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. CC9311	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. PCC 6312	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. PCC 7502	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechococcus sp. RCC307	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Syntrophobotulus glycolicus	0	0	0	1	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophomonas wolfei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
Syntrophothermus lipocalidus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophus aciditrophicus	0	0	0	3	69	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Talaromyces marneffei	0	5	0	1	2	0	5	3	3	0	1	7	3	1	0	2	1	0	0	1	2	0	0	2	0
Talaromyces stipitatus	10	237	0	0	1	52	5	13	14	0	12	20	1	0	13	5	19	8	3	5	0	0	0	2	11
Tannerella forsythia	0	0	0	0	0	15	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	16	0	0
Taylorella equigenitalis	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tepidanaerobacter acetatoxydans	0	0	0	6	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0
Terriglobus roseus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Terriglobus saanensis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Tetragenococcus halophilus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Thalassiosira pseudonana	0	2	1	17	18	2	6	9	0	1	35	49	3	10	5	10	0	4	9	0	3	4	28	25	13
Thauera sp. MZ1T	0	0	0	0	0	20	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Thecamonas trahens	0	6	3	2	2	4	0	3	4	4	0	1	4	1	1	5	8	6	7	2	12	1	1	10	7
Theileria annulata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Theileria parva	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
Thermacetogenium phaeum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Thermaerobacter marianensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Thermanaerovibrio acidaminovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0
Thermincola potens	0	0	0	0	3	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
Thermoanaerobacter brockii	0	0	0	0	144	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter mathranii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0
Thermoanaerobacter pseudethanolicus	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter sp. X513	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
Thermoanaerobacter sp. X514	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacterium saccharolyticum	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacterium thermosaccharolyticum	0	0	0	252	82	0	0	0	0	0	4	12	13	0	0	0	0	0	0	0	0	0	57	0	0
Thermoanaerobacterium xylanolyticum	0	0	1	0	0	12	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Thermobispora bispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Thermodesulfobacterium geofontis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Thermodesulfobium narugense	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermodesulfovibrio yellowstonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
Thermomonospora curvata	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermosediminibacter oceani	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	9	0	0
Thermosinus carboxydivorans	0	0	0	3	6	156	0	0	0	0	0	0	0	0	232	0	0	0	0	101	0	0	103	0	0
Thermosynechococcus elongatus	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
Thermotoga naphthophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermovirga lienii	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0
Thermus aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0
Thermus oshimai	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Thermus scotoductus	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	6	14	1	0
Thermus sp. CCB_US3_UF1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Thermus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	39	0	0	1	4	3	8	0	0
Thielavia terrestris	0	0	2	3	0	0	9	0	0	0	0	2	1	0	0	0	0	1	0	1	1	0	0	2	0
Thioalkalivibrio sp. K90mix	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thioalkalivibrio sulfidiphilus	0	1	0	0	10	1	0	3	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	1	0
Thiobacillus denitrificans	0	0	4	1	2631	69	0	40	0	0	0	0	0	0	5	0	19	1	0	0	0	0	0	0	3
Thiomonas arsenitoxydans	0	1	5	0	10	0	0	0	0	0	0	0	0	1	0	1	9	0	9	0	1	25	0	3	8
Thiomonas intermedia	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	10	0	0
Tistrella mobilis	0	9	0	0	5	1	0	6	0	0	1	3	3	0	0	0	0	0	0	0	1	0	0	0	0
Tolumonas auensis	0	0	0	0	0	9	6	1	0	0	0	1	1	3	2	1	2	1	1	1	3	1	0	1	4
Tremella mesenterica	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema caldarium	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
Treponema denticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	1	0	0	0	0
Treponema pallidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0
Treponema primitia	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Treponema succinifaciens	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Treponema vincentii	0	0	22	0	0	0	0	1	0	0	0	0	0	0	4136	27	4	1	1	4	8	0	13	4	7
Trichoderma reesei	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
Trichophyton rubrum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichophyton verrucosum	0	0	0	0	0	6	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1
Tropheryma whipplei	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0
Tsukamurella paurometabola	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella parva	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Unclassified	0	7	6	6	8	8	9	14	7	3	6	16	9	5	1	10	6	14	4	6	8	7	6	13	8
Ustilago maydis	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Variovorax paradoxus	0	0	1	0	8	27	12	1	0	0	0	5	0	0	13	2	31	11	1	25	0	10	0	1	11
Vaucheria litorea	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella parvula	1	1	28	457	229	237	10	51	231	0	22	8	291	11	53	2	14	5	1	5	4	26168	201	30	2
Verminephrobacter eiseniae	0	0	0	0	4784	36	1	544	0	1	0	0	0	0	0	0	0	1	0	0	0	0	17	1	2
Verrucosispora maris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0
Vibrio anguillarum	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio cholerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vibrio harveyi group	0	0	8	2	144	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio shilonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Vibrio vulnificus	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weeksella virosa	0	1	0	24	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	13	0	0
Weissella koreensis	0	0	0	13	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
Wolbachia endosymbiont of Culex quinquefasciatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Xanthobacter autotrophicus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	0
Xanthomonas albilineans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas alfalfae	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	4	0
Xanthomonas campestris	1	4	3	0	2	16	1	15	2	1	9	12	3	6	30	1	9	24	3	32	7	6	7	8	8
Xanthomonas citri group	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
Xanthomonas euvesicatoria	0	0	0	1	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0
Xanthomonas oryzae	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Xenorhabdus bovienii	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
Xylanimonas cellulosilytica	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Xylella fastidiosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Yarrowia lipolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Yersinia aldovae	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia bercovieri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Yersinia enterocolitica	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
Yersinia intermedia	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0
Yersinia pseudotuberculosis complex	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Yersinia rohdei	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zobellia galactanivorans	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zunongwangia profunda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
Zygosaccharomyces rouxii	0	0	0	0	1	0	1	0	0	0	4	0	0	3	0	0	2	0	0	0	2	0	1	0	2
Zymomonas mobilis	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	1	1	1	0	0	2	0	0	0
[Clostridium] cellulolyticum	0	0	0	23	58	3	0	0	0	0	0	0	3	0	47	0	0	0	0	8	0	0	1	0	0
[Clostridium] clariflavum	0	0	0	501	49	29	0	0	0	0	0	39	0	0	38	0	0	0	0	0	0	0	254	0	0
[Clostridium] saccharolyticum	0	108	19	4700	884	17090	0	5368	95	0	150	85	33	88	3548	236	2	465	455	314	35	1538	76033	904	304
[Clostridium] sticklandii	0	0	1	62	564	0	0	7	0	0	0	0	12	0	0	0	0	0	0	12	0	0	441	0	0
[Eubacterium] eligens	1	1	70	1512	13243	2344	38	197	0	0	111	20	788	18	121	19	5	1	0	19	0	3	797	0	0
[Eubacterium] hallii	37	3	2	1200	1954	869	7	16	1	0	8	16	122	7	44	0	13	5	17	3	20	106	1748	11	5
[Haemophilus] ducreyi	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Haemophilus] parasuis	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
[Ruminococcus] gnavus	0	579	776	323	3932	64586	4	57	58	0	100	487	11129	216	37	242	7	1	0	0	0	5	145	16	0
alpha proteobacterium BAL199	0	0	0	2	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
belli group	0	8	2	8	15	16	28	6	1	22	4	19	24	0	25	3	9	2	5	4	12	25	1	0	5
beta proteobacterium KB13	0	0	0	0	2	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
candidate division TM7 single-cell isolate TM7a	0	0	0	0	7	0	0	15	0	0	3	0	0	0	13	0	0	0	0	0	0	64	80	0	0
candidate division TM7 single-cell isolate TM7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
candidate division TM7 single-cell isolate TM7c	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
delta proteobacterium MLMS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
gamma proteobacterium HTCC5015	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
marine gamma proteobacterium HTCC2080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
marine gamma proteobacterium HTCC2148	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phagocytophilum group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pseudomallei group	0	1	1	20	8	9	6	22	1	0	2	1	16	2	4	0	2	1	0	0	2	0	0	2	1
spotted fever group	0	15	4	6	0	7	25	10	5	11	0	7	14	9	16	0	0	18	0	0	0	0	1	0	0
