Count	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:1045854|Weissella_koreensis_KACC_15510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0
taxid:1045855|Pseudoxanthomonas_spadix_BD-a59	0	0	1	1	0	0	0	0	0	2	0	1	6	0	0	0	2	0	11	0	0	0	0	4	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	2	0	0	0	0	2	1	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4
taxid:1045856|Enterobacter_cloacae_EcWSU1	0	0	0	0	0	0	0	0	0	18	1	1	4	0	1	0	0	0	2	0	0	0	153	0	0	0	0	0	0	0	1	0	0	0	1690	0	1	0	62	0	0	0	0	0	0	276	6	0	1	0	6	0	0	1	0	76	0	1	0	149	3	0	44	1	0	0	0	0	0	0	0	0	0	0	0	0	16	14	0	0	0	4	1	0	0	0	0	531	0
taxid:1045858|Brachyspira_intermedia_PWS/A	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	1	10	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	1
taxid:1046629|Streptococcus_salivarius_57.I	0	346	0	0	3	18	93	246	125	3	921	50	1399	25	506	17	555	0	522	1	581	0	77	30	43	35	0	119	10	0	2	360	61	0	2	0	0	201	4	0	500	0	1	842	0	280	432	0	69	1185	7	9	2	2	2431	43	0	1	67	47	44	4	0	0	19	1	0	311	0	21	58	0	3	1379	0	3	1	6	4371	66	75	2	3	1	2	10	4	0	340
taxid:1048245|Mycobacterium_canettii_CIPT_140010059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1048260|Leptospirillum_ferriphilum_ML-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1048332|Streptococcus_salivarius_CCHSS3	18	10	41	0	197	96	3	748	378	4	27	1	33	1891	1	3	15	0	24	93	27	34	1	1	0	155	21	0	1	1	0	6	1	52	143	1	25	7431	1	39	14	0	117	183	1	3	8	31	4	32	348	0	15	26	32	1563	4	1	501	5	896	375	0	1	1252	22	1	8	10	2	5	11	0	39	0	18	0	70	125	13	0	33	33	25	42	555	197	0	10
taxid:1048689|Escherichia_coli_O55:H7_str._RM12579	0	0	0	0	0	0	21	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	0	0	0	0	0	136	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	2	0	0	0	0
taxid:1048834|Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
taxid:1049565|Klebsiella_pneumoniae_KCTC_2242	0	96	2	0	0	0	0	0	0	141	7	0	1	10	1	0	0	25	28	0	0	14	25050	0	69	438	1	0	0	4055	81	0	0	5	67	0	111	7189	68442	0	0	0	7	35	0	14	1	877	0	3	1	2	0	25	17	2	59	23	0	968	0	0	0	1	105	14	0	0	4	98	0	0	1	8	0	0	6	0	195	0	8	0	330	0	0	0	0	2193	4
taxid:1051006|Propionibacterium_humerusii_incertae_sedis_SK182B-JCVI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1051072|Streptococcus_equi_subsp._zooepidemicus_ATCC_35246	0	0	0	0	3	0	0	2	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	2	0	0	0	0	0	1	1	0	0	0	1	8	0	0	0	1	0	1	0	26	0	0	0	3	0	0	1	0	0	0	3	1	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	5	1	0	0	0	0	7	0	1	0	0	0	0	1	1	1	0	0
taxid:1051074|Streptococcus_thermophilus_JIM_8232	0	2	0	0	0	0	0	74	14	0	2	0	1	1	0	0	0	0	1	1	1	0	7	1	2	0	0	1	0	0	0	2	0	0	0	0	0	6	0	4	0	0	0	40	0	0	0	0	0	0	7	0	0	1	1	1	0	0	14	0	10	0	0	0	0	0	0	1	0	2	5	0	1	7	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0
taxid:1052585|Bacillus_subtilis_subsp._spizizenii_TU-B-10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1052588|Bacillus_subtilis_subsp._subtilis_RO-NN-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1052684|Paenibacillus_polymyxa_M1	0	0	0	0	0	0	0	0	0	0	17	0	12	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	8	0	0	0	1	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1054460|Streptococcus_pseudopneumoniae_IS7493	1	26	8	1	18	15	58	3	72	37	101	20	1	1	6	0	3	17	36	5	6	0	23	13	2	0	16	2	0	0	35	1	0	20	1	33	1	71	16	10	32	0	1	1043	0	1	34	5	0	32	11	0	6	436	150	0	1	19	244	22	96	1	0	38	35	17	2	0	0	0	134	0	0	4	0	11	0	58	39	0	3	1	13	1	7	0	0	0	0
taxid:105559|Nitrosococcus_watsonii_C-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:106370|Frankia_sp._CcI3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
taxid:1064535|Megasphaera_elsdenii_DSM_20460	4	5	30	4	1	0	3	315	3	0	3	1	9	1	1	15	0	718	5	1	5	2	0	33	0	0	0	25	3	1	3	15	16	8	5	4	0	12	13	0	0	25	11	19	0	1	1203	0	0	106	54	2	1	19	24	19	1540	9	124	8	9	43	3	20	5	3	3	1	1	2	1	25	43	9	3	1	4	3	8	6	7	11	57	3	2	2	1	5	605
taxid:1064539|Azospirillum_brasilense_Sp245	3	0	0	0	0	0	1	0	0	0	0	2	11	0	0	4	0	0	3	0	2	0	0	0	5	1	0	3	0	0	1	9	2	0	0	0	0	11	1	0	0	24	13	0	0	9	3	0	0	1	0	0	0	0	5	0	0	2	3	1	2	0	10	0	0	3	1	0	1	0	3	1	8	0	4	0	1	2	0	1	0	7	10	4	1	0	1	9	0
taxid:10677|Enterobacteria_phage_Mu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10678|Enterobacteria_phage_P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10679|Enterobacteria_phage_P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10680|Enterobacteria_phage_P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
taxid:1069443|Mortierella_verticillata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
taxid:1069533|Streptococcus_infantarius_subsp._infantarius_CJ18	0	0	0	0	1	1	2	9403	51	1	0	1	0	0	0	0	2	0	1	1	0	0	0	7	0	0	0	0	4	0	4	1	0	7	0	0	0	2	0	0	2	0	0	11364	16	1	0	0	0	35	2	0	0	0	7	0	0	0	9	0	2	0	0	39	1	2	0	1	0	0	2	0	1	0	0	0	0	1	3	0	2	3	3	0	0	0	4	0	0
taxid:1069534|Lactobacillus_ruminis_ATCC_27782	81	27	31	24	35	104	16	21	13	15	24	13	13	9	19	12	70	7	23	30	140	20	10	26	10	13	23	19	10	5	3	19	36	4	21	10	30	13	7	15	64	6	20	2	66	47	509	11	44	27	13	20	20	9	21	18	12	12	31	46	25	191	5	38	53	30	13	21	7	43	27	50	8	32	25	44	3	30	13	25	154	15	21	23	24	0	7	8	742
taxid:1069642|Bdellovibrio_bacteriovorus_str._Tiberius	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
taxid:10710|Enterobacteria_phage_lambda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1071400|Lactobacillus_buchneri_CD034	0	0	0	0	0	0	0	67	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1072459|Escherichia_coli_O7:K1_str._CE10	0	0	2	0	0	1240	8917	88	0	0	0	0	0	0	29	6	0	0	0	114	0	0	4	0	10	0	0	0	0	408	682	0	0	18	306	0	0	0	9	1242	0	0	38	28484	187	0	5	0	117	0	0	0	0	0	0	0	4397	242	0	0	0	32	0	126	0	0	0	0	0	53	0	0	0	0	4	0	0	0	0	0	0	0	0	0	126	0	8	0	0
taxid:10726|Enterobacteria_phage_T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10742|Enterobacteria_phage_HK022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1074889|Blattabacterium_sp._(Mastotermes_darwiniensis)_str._MADAR	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0
taxid:1075089|Pasteurella_multocida_36950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1075399|Blattabacterium_sp._(Cryptocercus_punctulatus)_str._Cpu	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10761|Shigella_phage_Sf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
taxid:107806|Buchnera_aphidicola_str._APS_(Acyrthosiphon_pisum)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1081093|Salmonella_enterica_subsp._enterica_serovar_Gallinarum/pullorum_str._RKS5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1082931|Pelagibacterium_halotolerans_B2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
taxid:1087448|Exiguobacterium_antarcticum_B7	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	12	0	0	0	0	0	0	0	0	3	0	39	0	15	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	0	25	0	0	0	0
taxid:1088720|Lactobacillus_rhamnosus_ATCC_8530	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10	0	0	11	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1
taxid:1089456|Pseudomonas_aeruginosa_NCGM2.S1	7	0	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1089553|Thermacetogenium_phaeum_DSM_12270	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	6	0	0	1	0	1	4	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	1	0	5	0	2	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	1	0	1	0
taxid:1090974|Melissococcus_plutonius_DAT561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3
taxid:1091045|Propionibacterium_acnes_ATCC_11828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
taxid:1091494|Methylomicrobium_alcaliphilum_20Z	0	2	4	1	0	2	0	0	0	6	0	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	1	1	1	1	0	6	0	8	0	1	0	1	0	0	0	1	14	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	2	1	0	0	2	1	0	0	0	13	0	0	0	0	0	7	0	1	0	0	0	1
taxid:1091501|Mycobacterium_tuberculosis_RGTB423	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:109269|Vaucheria_litorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
taxid:1093787|Pseudomonas_aeruginosa_DK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
taxid:1094466|Flavobacterium_indicum_GPTSA100-9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1094508|Thermoanaerobacterium_saccharolyticum_JW/SL-YS485	0	0	1	2	0	1	0	0	0	0	0	0	1	1	1	2	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	14	0	1	1	0	0	0	0	2	0	1	0	0	0	1	0	1	0	16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
taxid:1095774|Pantoea_ananatis_PA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1097668|Burkholderia_sp._YI23	0	0	0	0	0	0	3	1	0	4	30	0	5	0	0	0	0	0	1	0	6	0	0	10	0	0	0	0	0	6	0	12	0	0	0	0	0	0	4	0	1	0	0	138	0	1	0	0	7	0	0	5	0	0	1	1	0	0	11	0	13	1	0	3	0	12	0	2	0	10	0	7	1	0	0	0	1	0	0	1	1	0	0	12	13	0	0	4	0
taxid:1100841|Acinetobacter_baumannii_TYTH-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1104322|Lactococcus_lactis_subsp._cremoris_A76	51	51	24	143	89	26	2051	129	140	22	0	13	7	55	47	2	86	0	83	17	18	26	1070	67	8	116	598	6	0	19	0	9	5	14	126	8	3	3	88	5	120	7	323	1390	47	15	39	2	43	17	19	2	154	0	8	44	0	54	57	16	29	2	1	67	49	9	16	9	0	13	0	1143	8	103	18	66	3	20	138	7	53	65	53	46	25	15	5	1	17
taxid:1104326|Enterobacter_cloacae_subsp._dissolvens_SDM	0	1	0	0	0	0	0	0	0	8	0	0	0	3	0	0	0	1	10	0	0	0	71	0	2	0	0	0	0	0	8	1	0	0	4572	0	0	0	4	0	0	0	0	0	0	230	0	2	0	0	51	0	2	1	0	843	31	28	0	86	0	0	92	28	0	0	3	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	29	0	1	0	0	1221	0
taxid:1105107|Rickettsia_canadensis_str._CA410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1105110|Rickettsia_australis_str._Cutlack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1105112|Rickettsia_massiliae_str._AZT80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:110662|Synechococcus_sp._CC9605	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
