PercentCoverageGT5x	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:103807|Enterobacteria_phage_phiP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1041504|Candidatus_Arthromitus_sp._SFB-rat-Yit	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0
taxid:1041809|Candidatus_Arthromitus_sp._SFB-mouse-Yit	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1041826|Flavobacterium_columnare_ATCC_49512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0
taxid:1042156|Clostridium_sp._SY8519	0.064427691	0.018901613	0.03399465	0.000176321	0.040236449	0.00391433	0.426062048	0.0432691684	0.003632209	0.076911191	0.011954565	0.006594407	0.025813354	0.057410118	0.023626996	0.03956646	0.0	0.0	0.015622014	0.069823097	0.000811077	0.020135845	0.0	0.00849867	0.02221643	0.0484177942	0.088759968	0.020276921	0.117323989	0.0	0.0698231722	0.00218638	0.01061452	0.064357161	0.184185034	0.030926721	0.0	0.027047634	0.020347454	0.011214022	0.0853746204	0.186441847	0.041788057	0.0	0.029410338	0.000317378	0.009450806	0.175509857	0.000916869	0.000599491	0.00461961	0.00165742	0.005254363	0.004972253	0.233801798	0.034876346	7.05284e-05	0.00264482	0.0	0.016856285	0.00691178	0.1190519932	0.1993838324	0.003738008	0.009133431	0.0	0.001869	0.008886578	0.015798365	0.023168597	0.042422886	0.046055007	0.1038883002	0.016644741	0.029621938	0.469719179	0.00934502	0.183303371	0.0	0.00465487	0.033113113	0.0023627	0.059878549	0.010050289	0.026906541	0.053566328	0.044891349	0.08043767	0.03244304
taxid:1042876|Pseudomonas_putida_S16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0.0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0
taxid:1042878|Cupriavidus_necator_N-1	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0
taxid:1045854|Weissella_koreensis_KACC_15510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0
taxid:1045855|Pseudoxanthomonas_spadix_BD-a59	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0
taxid:1045856|Enterobacter_cloacae_EcWSU1	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0	0	0	0.001604772	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0.006043945	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.00150057	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0	0
taxid:1045858|Brachyspira_intermedia_PWS/A	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0
taxid:1046629|Streptococcus_salivarius_57.I	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0.00275855	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
taxid:1048245|Mycobacterium_canettii_CIPT_140010059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1048260|Leptospirillum_ferriphilum_ML-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1048332|Streptococcus_salivarius_CCHSS3	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00487104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.079921248	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034728745	0.0	0.004735736	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
taxid:1048689|Escherichia_coli_O55:H7_str._RM12579	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.002239019	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0135993083	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:1048834|Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0
taxid:1049565|Klebsiella_pneumoniae_KCTC_2242	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.082324634	0	0.0	0.0	0.0	0	0	0.0	0.003807766	0	0	0.0	0.0	0	0.0	0.0	1.624303765	0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.01334548	0	0	0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.001867269	0.0
taxid:1051006|Propionibacterium_humerusii_incertae_sedis_SK182B-JCVI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1051072|Streptococcus_equi_subsp._zooepidemicus_ATCC_35246	0	0	0	0	0.0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0	0.0	0	0.00678275	0	0	0	0.0	0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0.0	0	0
taxid:1051074|Streptococcus_thermophilus_JIM_8232	0	0.0	0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0
taxid:1052585|Bacillus_subtilis_subsp._spizizenii_TU-B-10	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1052588|Bacillus_subtilis_subsp._subtilis_RO-NN-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1052684|Paenibacillus_polymyxa_M1	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1054460|Streptococcus_pseudopneumoniae_IS7493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.016715583	0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
taxid:105559|Nitrosococcus_watsonii_C-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:106370|Frankia_sp._CcI3	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0
taxid:1064535|Megasphaera_elsdenii_DSM_20460	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.000282861	0.0	0.0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0	0.00198002	0.0	0.0	0	0.0	0.000848582	0	0	0.0	0.01050625	0.0	0.0	0.0	0.0	0.0	0.12037732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
taxid:1064539|Azospirillum_brasilense_Sp245	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0
taxid:10677|Enterobacteria_phage_Mu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10678|Enterobacteria_phage_P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.20147676	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10679|Enterobacteria_phage_P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10680|Enterobacteria_phage_P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0
taxid:1069443|Mortierella_verticillata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0
taxid:1069533|Streptococcus_infantarius_subsp._infantarius_CJ18	0	0	0	0	0.0	0.0	0.0	0.49523208	0.0	0.0	0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0	0	0.0	0	0	0	0	0.0	0	0.0	0.0	0	0.0	0	0	0	0.0	0	0	0.0	0	0	1.075858936	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	0	0
taxid:1069534|Lactobacillus_ruminis_ATCC_27782	0.01224202	0.0	0.0	0.0	0.000677424	0.03764539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101614	0.006967799	0.0	0.0	0.0	0.0	0.0	0.0	0.003629059	0.0	0.0	0.0	0.0	0.00159679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004306482	0.0	0.0	0.0	0.010887178	0.0	0.0	0.0	0.0103549174	0.0	0.0	0.0	0.0	0.0	0.000774199	0.00145162	0.0	0.0	0.0	0.0	0.0	0.0	0.00358067	0.00179034	0.0	0.076548924	0.0	0.0	0.0	0.000338712	0.0	0.0	0.0	0.000629037	0.000580649	0.004209707	0.0	0.003435503	0.000629037	0.010258138	0.0	0.0	0.0	0.0	0.039048739	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0
taxid:1069642|Bdellovibrio_bacteriovorus_str._Tiberius	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:10710|Enterobacteria_phage_lambda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0927797	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1071400|Lactobacillus_buchneri_CD034	0	0	0	0	0	0	0	0.00296473	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1072459|Escherichia_coli_O7:K1_str._CE10	0	0	0.0	0	0	0.0054098015	0.016471062	0.000873747	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0	0	0.0	0	0.0	0	0	0	0	0.005521336	0.047238163	0	0	0.0	0.000408988	0	0	0	0.0	0.0	0	0	0.0	2.6532902007	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	0.0823367875	0.0	0	0	0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	3.71807e-05	0	0.0	0	0
taxid:10726|Enterobacteria_phage_T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10184811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10742|Enterobacteria_phage_HK022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1074889|Blattabacterium_sp._(Mastotermes_darwiniensis)_str._MADAR	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0.0	0	0	0	0	0
taxid:1075089|Pasteurella_multocida_36950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1075399|Blattabacterium_sp._(Cryptocercus_punctulatus)_str._Cpu	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10761|Shigella_phage_Sf6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0
taxid:107806|Buchnera_aphidicola_str._APS_(Acyrthosiphon_pisum)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1081093|Salmonella_enterica_subsp._enterica_serovar_Gallinarum/pullorum_str._RKS5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1082931|Pelagibacterium_halotolerans_B2	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0
taxid:1087448|Exiguobacterium_antarcticum_B7	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.000710262	0	0.0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0
taxid:1088720|Lactobacillus_rhamnosus_ATCC_8530	0	0	0	0	0.0	0	0.0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0.0
taxid:1089456|Pseudomonas_aeruginosa_NCGM2.S1	0.0	0	0	0	0	0	0.0	0	0	0	0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
