NormalizedPercentage	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
taxid:1035817|Bifidobacterium_longum_subsp._longum_KACC_91563	0	0	0	0	0.039254219206	0	0	0.00363844979697	0	0	0	0	0.000697376954557	0	0	0.0266668889592	0.000411313423779	0	0	0.0608505764578	0.00809880484886	0.0811988807799	0	0.0634861014736	0.0734417513724	0.0184612711462	0	0.00627401591849	0.0600608316201	0	0.0278009156097	0.000540716298668	0	0.0186681748631	0	0.0648471336385	0.000342794601341	0	0	0	0.0203242696037	0	0.0230328878728	0.0090978745708	0	0	0.00196947642541	0.0128239853815	0.0233044216524	0	0.0292446245447	0	0	0	0.000393973424367	0.000767777916897	0	0	0.0122999663692	0	0.000529439289155	0	0	0.786093801045	0	0.0340163557224	0	0.00574736580498	0	0	0.00443175688383	0.142779781028	0.00111275353097	0.0632706490953	0	0.0162418159056	0	0	0.00244961813588	0	0	0.0295054624778	0.00110140580452	0	0.00147157179433	0	0	0	0.0035654028338
taxid:1036672|Advenella_kashmirensis_WT001	0	0	0	0	0	0.000261763951064	0	0	0	0	0	0.000385340060162	0	0	0	0	0	0	0	0.000270113108578	0	0	0	0	0	0	0	0	0	0.000199787989559	0	0	0	0.000315931316179	0	0	0	0	0	0	0.00101599983132	0	0.000430121538304	9.12403578868e-05	0	0	0	0	0	0	0.000211166772201	0	0	0	0	0	0	0	0	0	0	0	0.000589073516912	0	0.000342509829468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307670407625	0	0	0	0	0.00212515681571	0	0	0	0
taxid:1036673|Paenibacillus_mucilaginosus_KNP414	0	0	0	0	0	0.0012029459536	0.00013712728454	0	0.00163896940945	0	0.00408304477405	0.00196760505556	0.00404968692743	0	0	0	0	0	0	0	0	0	0.000157026839695	0	0.00212178231898	0.0041232732023	0	0.00433730725535	0.000854142566855	0	8.1783522026e-05	0.00134569467479	0.00105911909106	0.000161319343404	0.00167650020403	0.000258012379145	0.000568747875992	0	0.00188199009479	0	0	0.0087684382411	0.00329439915844	9.31774336538e-05	0.00162077599315	0	0.00217843869066	0	0	0	0.000107824971111	0	0	0	0	0.00424619736095	0	0	0	0	0.000146403254308	0	0	0.000188857228332	0	0	0	0.000288961986349	0	0	0	0	0.00676949428068	0.00159053843626	0.00159267375402	0	0.00239602708051	0.0041740181434	0	0.000785505988186	0	0	0.00395936260529	0	0	0.000578691294689	0	0	0
taxid:1036743|Rhodospirillum_rubrum_F11	0.00247152328951	0.00176897533373	0.00146563446028	0.000763536531129	0	0.000266036894676	0	0	0	0	0	0.00039163021716	0.00230298797056	0	0	0	0	0	0	0	0	0.00117608652465	0	0	0	0.000390805871927	0	0	0	0	0	0.00267845773332	0.000301151492673	0	0	0	0	0	0.000267563926958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169031807463	0.000114534137499	0	0	0.00126501105184	0	0	0.000598689347934	0	0	0	0	0	0	0	0	0	0	0	0.00105668083878	0	0	0	0	0	0	0	0.00484964752935	0	0	0	0	0.0157891341006	0
taxid:10372|Human_herpesvirus_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0168850017954	0	0	0	0	0	0	0	0	0	0	0
taxid:1037409|Bradyrhizobium_japonicum_USDA_6	0	0	0	0	0	0	0.000645159497784	0	0	0.000481262651198	0	0.000185144640433	0	0	0	0	0	0	0	0	0	0.00222399709913	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121390237916	0	0	0	0	0	0	0	0	0	0.00127975910459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000283032613924	0	0	0	0	0	0	0	0	0.000685449089152	0	0	0	0	0	0.000280543048347	0	0	0.000190520779933	0.000548380709655	0	0.000138573484456	0	0	0	0	0
taxid:1037911|Pseudomonas_fluorescens_A506	0	0	0	0	0.00062588759879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287126555748	0	0	0	0	0.000414776447098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000687024611056	0	0	0	0	0	0	0.000949792469075	0	0	0	0	0.0150067069469	0	0	0	0.000137208051295	0	0	0	0	0	0	0	0	0	0	0.000257134466742	0	0	0.000216606897249	0	0	0	0	0	0	0	0	0.000189629245551	0.00881435343702	0
taxid:103807|Enterobacteria_phage_phiP27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234748467126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108288328948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1041504|Candidatus_Arthromitus_sp._SFB-rat-Yit	0	0	0.00252566727441	0	0	0	0	0	0	0	0	0	0	0	0.000653413996109	0	0	0.00181199575247	0.00225925295734	0	0	0	0	0	0.00173276740046	0	0	0.00165297548369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192790834038	0.00251103310039	0	0	0	0	0	0.000541753172507	0	0	0	0.00120373096074	0	0	0.00121368969098	0	0	0	0	0	0	0.001719494338	0	0.000999779646465	0	0	0	0	0	0.0011676070915	0.000832855133862	0	0.0015154108795	0.00202326045011	0	0	0	0	0	0	0	0.00174108272863	0.00168373756378	0	0	0	0	0.00140903136451
taxid:1041809|Candidatus_Arthromitus_sp._SFB-mouse-Yit	0	0	0.000804294299542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110541298207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00793143325216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519098512259	0	0	0.00168047143961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1041826|Flavobacterium_columnare_ATCC_49512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383463286719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00521640525546	0.00298403299666	0	0	0	0	0	0	0	0	0	0	0.004756509945	0	0	0	0	0	0	0.00239565948276	0	0	0	0	0	0	0	0	0	0	0.00131831940829	0	0	0	0	0	0	0	0.00040345508887	0	0.000317077350055	0	0.0102270267115	0
taxid:1042156|Clostridium_sp._SY8519	0.30012864593	0.257415901901	0.26726824736	0.0839947773411	0.138972159359	0.0877981949331	0.703844431182	0.0851479587109	0.0650965123505	0.219808084522	0.277724651127	0.251279889639	0.203266014353	0.169698979605	0.160988701193	0.240314049097	0.047259582078	0.0915155769991	0.303071165672	0.294972134604	0.153950653657	0.463956917884	0.110343116869	0.173554030728	0.146319899482	0.22795542619	0.270488191576	0.35337225027	0.235733835847	0.0392714748667	0.0976980933256	0.136133123588	0.171500024791	0.316420778615	0.249174571393	0.19273603839	0.0173765401789	0.221335193654	0.12731937927	0.106342314004	0.202088272121	0.803687147684	0.391869377943	0.000996373825378	0.319393615851	0.188648947719	0.195231674991	0.242327311814	0.0442995110196	0.215259641193	0.143960818944	0.0337803911193	0.0993948661493	0.135442729417	0.326856028894	0.261407923725	0.0216244623596	0.137032664704	0.0854419633144	0.123788347754	0.147607420722	0.362205553265	0.769187550641	0.0776067358153	0.26769980537	0.0838209671706	0.116832064935	0.128453880478	0.256544299076	0.148933406426	0.124805222288	0.240809031315	0.44467038524	0.208146715679	0.258978283697	0.809099085753	0.140213954539	0.416280452531	0.0511475148012	0.151673636535	0.386627440421	0.105942310741	0.508063608587	0.198421639267	0.215082780946	0.179278588971	0.137958656647	0.648673335381	0.260557031481
taxid:1042876|Pseudomonas_putida_S16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143030264012	0.0015973127995	0	0.000427692435879	0.000227318323836	0	0	0	0.00076630069175	0.000837181225125	0	0	0	0.000216453483341	0	0.000233532323622	0.000142762861443	0	0	0.000507864027761	0	0	0.000125168978856	0.0014646393872	0	0	0.00263958755804	0.000393772663818	0	0	0.000137190656834	0	0	0	0	0.000172981166372	0	0	0	0	0	0.00644042683568	0	0	0.000435435489118	0	0	0.00018912563824	0	0	0	0	0	0	0	0	0	0	0.00133407095556	0	0.000140086236316	0	0	0	0.000440902416939	0	0	0	0	0.00540407876253	0.000356815517115
taxid:1042878|Cupriavidus_necator_N-1	0	0	0	0	0	0	0	0.000411131424071	0	0	0.00351253171775	0	0	0	0	0	0	0	0	0	0.00257381750894	0.00211270463507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179195307426	0	0	0	0	0	0.00157059575534	0	0	0.000185452984246	0	0.000484065036772	0.00253762189352	0.000660906968979	0	0	0	0	0.000216890190849	0	0	0	0	0	0	0	0	0.000178663788563	0	0	0	0	0	0	0	0.00345776887338	0.00040621308393	0	0	0	0	0	0	0	0.00223259502488	0.00217795897644	0	0	0	0	0	0
taxid:1045854|Weissella_koreensis_KACC_15510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00887860799505	0.000943795175282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153128239364	0	0	0.00227143252902	0	0	0	0	0	0	0	0	0	0	0	0.00122761759397	0	0	0	0	0	0	0	0	0	0.00851865516853	0	0.00366113533528	0	0	0	0	0	0
taxid:1045855|Pseudoxanthomonas_spadix_BD-a59	0	0	0.000369561218712	0.000320877520536	0	0	0	0	0	0.000855631325763	0	0.000493749786393	0.00290350378674	0	0	0	0.000570829532807	0	0.00545455163412	0	0	0	0	0.00143264006887	0	0	0.00033208377892	0	0	0	0	0	0	0.000809627837877	0	0	0	0	0	0	0	0	0.000551129871032	0.000116909483011	0	0	0	0	0	0	0	0	0	0	0	0.00319661565316	0	0	0	0.00199358638985	0	0	0.00150960127542	0	0	0	0	0.000725119701394	0.000501693584786	0	0.000256270276029	0	0.00540506070366	0	0	0	0	0	0	0	0	0	0	0	0.000340379781487	0	0	0	0.00247407100793
taxid:1045856|Enterobacter_cloacae_EcWSU1	0	0	0	0	0	0	0	0	0	0.00554116631106	0.000388035564642	0.000355286675474	0.00139284611497	0	0.000206391563288	0	0	0	0.000713622224968	0	0	0	0.0433816745016	0	0	0	0	0	0	0	0.000147674938967	0	0	0	0.300941709934	0	0.00017116285733	0	0.0150494967524	0	0	0	0	0	0	0.135561099068	0.00196678250531	0	0.000171121654656	0	0.00116818490817	0	0	0.000215764135088	0	0.0291356534694	0	0.000261252153172	0	0.0427487404899	0.000793072654818	0	0.023897745641	0.000170507939598	0	0	0	0	0	0	0	0	0	0	0	0	0.00532487408954	0.00376847229921	0	0	0	0.00105232513764	0.000549949631191	0	0	0	0	0.447410981817	0
taxid:1045858|Brachyspira_intermedia_PWS/A	0	0	0	0.000669788931138	0	0	0	0	0	0	0	0.00360722837156	0	0	0	0	0.000297882586167	0.00415075753833	0	0	0	0.0340456287775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049488427127	0	0	0	0	0	0	0	0	0	0	0.000355624621508	0	0.000381565985516	0	0	0	0	0	0	0	0	0	0	0.00478597960345	0.000385695516995	0	0	0	0	0.000645536563761
taxid:1046629|Streptococcus_salivarius_57.I	0	0.249131067091	0	0	0.00104691132289	0.0097457303631	0.0516588941089	0.100259223804	0.0553258228619	0.00207179711775	0.801730585213	0.0398516414542	1.09284394436	0.00910176301775	0.23428244471	0.0112844813761	0.25570469998	0	0.417836297315	0.000558698763404	0.658839947018	0	0.0489782084908	0.0173447340934	0.0263985167666	0.0278374302152	0	0.139384400423	0.00384437847184	0	0.000662573535766	0.218044333786	0.0373865053203	0	0.000798956188654	0	0	0.142820727111	0.00217814892028	0	0.175123504239	0	0.000889658309547	0.158902642972	0	0.30851857752	0.317677255997	0	0.0264881331897	1.08397964594	0.00305742400231	0.00312472809245	0.000852963070468	0.000968069510488	1.07281473565	0.0369808523039	0	0.000586080360232	0.0512836662973	0.030250475311	0.0260940618347	0.00307347608108	0	0	0.0134604224301	0.00052921010961	0	0.18201592521	0	0.0115507910616	0.0239936058042	0	0.00373932385194	0.740398395409	0	0.00194926395019	0.000746597704243	0.00362314597356	1.71338120726	0.0420012012521	0.0615132508864	0.00118036748838	0.00370119067779	0.000596547737454	0.0010989123142	0.0046882981772	0.0021145969841	0	0.339469198524
taxid:1048245|Mycobacterium_canettii_CIPT_140010059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303532914518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000424538284916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1048260|Leptospirillum_ferriphilum_ML-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477252741798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1048332|Streptococcus_salivarius_CCHSS3	0.00970429911334	0.00694578353178	0.0235944029094	0	0.0663169162436	0.0501397973387	0.00160750697389	0.294076474729	0.161390929763	0.00266474352719	0.0226726373005	0.000768857162965	0.024867024961	0.664119907251	0.000446641100733	0.00192098242818	0.00666663136713	0	0.0185317468014	0.0501221986563	0.0295350023779	0.0392516273133	0.000613594736077	0.000557719521739	0	0.118922012457	0.0108593967682	0	0.000370847701294	0.000398630826968	0	0.00350560524312	0.000591227316313	0.032779137674	0.0551059459259	0.000504101840148	0.00926011288743	5.09344825486	0.000525287459391	0.0149419257573	0.00473011745598	0	0.10041036737	0.0333149812948	0.000791663721063	0.00318870247218	0.00567494710269	0.0143187712871	0.00148126140386	0.0282372377332	0.146624427501	0	0.00617107673495	0.0121400185199	0.0136225748994	1.29669218505	0.000899423876517	0.000565362010941	0.369923092908	0.00310437233204	0.512585687012	0.277952489915	0	0.000368987242562	0.855615950878	0.0112310475931	0.000430622573191	0.00451656682626	0.00781227084864	0.0010611869091	0.0019952944063	0.0062622788852	0	0.0201992509383	0	0.0112821366643	0	0.0407757611064	0.0472664146414	0.00798050884265	0	0.0187875711348	0.0392738610795	0.014386483977	0.0222613649547	0.251002278047	0.100462341951	0	0.00963143310919
taxid:1048689|Escherichia_coli_O55:H7_str._RM12579	0	0	0	0	0	0	0.00457921621818	0	0	0	0	0	0	0	0.000545280772934	0	0	0	0.000628456693699	0	0	0	0	0	0	0	0	0	0	0	0.00195076541841	0	0	0	0.00015682044025	0	0	0	0	0	0	0	0	0.0100755238851	0	0	0.00144338464067	0	0	0	0	0	0	0	0	0	0	0	0	0.00378996590755	0	0.000301633480645	0	0.000150159078879	0	0	0	0	0	0	0	0	0	0	0.000844215940162	0	0	0.00142231415122	0	0	0	0	0	0	0.00043139264795	0	0	0	0
taxid:1048834|Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1	0	0	0	0	0	0.000370676777716	0	0	0.000606040094473	0	0	0	0.00106960623022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414663488705	0	0	0	0	0	0	0	0	0	0.000935277899926	0.00182725006858	0	0	0.00301742700585	0	0	0	0	0	0	0	0	0	0.000588792071472	0	0	0	0	0	0	0.0141809054585	0	0	0	0	0	0.000554448648973	0	0	0	0.000853346315543	0	0	0	0	0.000413416755225	0	0	0.00168454324085	0	0	0	0	0	0	0	0
taxid:1049565|Klebsiella_pneumoniae_KCTC_2242	0	0.0270650532	0.000467166334028	0	0	0	0	0	0	0.0381268516954	0.00238590267592	0	0.000305862545276	0.00142551364119	0.000181290519297	0	0	0.00628425571086	0.00877565528159	0	0	0.00656029234399	6.23886751436	0	0.0165861666238	0.136402104236	0.000209895348501	0	0	0.656112250896	0.0105069090113	0	0	0.00127932413426	0.0104798154502	0	0.016688436825	2.00008995447	14.5927160677	0	0	0	0.00243841230993	0.00258626448598	0	0.00604000345811	0.000287930876026	0.164422050339	0	0.00107450859673	0.000171018657661	0.000271885208279	0	0.00473808031111	0.0029374775443	0.000673479404029	0.00538484045751	0.00527801799896	0	0.243947046773	0	0	0	0.00014977101012	0.0291259601091	0.00290096193553	0	0	0.00126839257445	0.0211059240848	0	0	0.000488042550051	0.00168181047194	0	0	0.00175397647105	0	0.0299291006422	0	0.0025691133489	0	0.159411631805	0	0	0	0	1.62305748855	0.00156374996127
taxid:1051006|Propionibacterium_humerusii_incertae_sedis_SK182B-JCVI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000699851551122	0	0	0	0	0	0	0	0	0	0	0	0.000625230297363	0	0	0	0	0	0	0	0	0	0.000421327140719	0	0	0	0.000305502349774	0	0	0	0.000756751504644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1051072|Streptococcus_equi_subsp._zooepidemicus_ATCC_35246	0	0	0	0	0.00103316401322	0	0	0.000804412110327	0	0	0.000859069292153	0	0	0	0	0	0	0	0.00315976676124	0	0	0.00236210209123	0	0.00114113167578	0	0	0	0	0	0.000407812749836	0.000326936540995	0	0	0	0.000394232426478	0.00412570516318	0	0	0	0.000391951098527	0	0.00134817588107	0	0.00484230065345	0	0	0	0.00141760498553	0	0	0.000431039434529	0	0	0	0.00130653304866	0.00084872664027	0	0	0.012086028643	0	0	0	0	0.000377486365487	0	0	0	0	0	0	0	0.00291205546545	0.00123007388596	0	0	0	0	0.00417149757081	0	0.000628025314504	0	0	0	0	0.000542241081885	0.000462673471385	0.00052170739266	0	0
taxid:1051074|Streptococcus_thermophilus_JIM_8232	0	0.00159594178098	0	0	0	0	0	0.0334238297178	0.00686722321328	0	0.00192945243459	0	0.000865716500116	0.00040347885002	0	0	0	0	0.000887096612273	0.000619174367994	0.00125672151608	0	0.00493452632083	0.000640739725576	0.00136074367929	0	0	0.00129808302075	0	0	0	0.00134247918168	0	0	0	0	0	0.00472478109758	0	0.00176062864358	0	0	0	0.008365931032	0	0	0	0	0	0	0.00338837079714	0	0	0.000536428453571	0.000489074512505	0.000953111522742	0	0	0.0118759280552	0	0.00657240428489	0	0	0	0	0	0	0.000648610922695	0	0.00121915153122	0.00229230704772	0	0.00138136066303	0.00416518697974	0	0	0	0	0.00130325592126	0	0	0	0.00136727371341	0	0	0	0	0	0
taxid:1052585|Bacillus_subtilis_subsp._spizizenii_TU-B-10	0	0	0	0	0	0	0	0	0.000225005757369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000465027395945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00072883354259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1052588|Bacillus_subtilis_subsp._subtilis_RO-NN-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000382153974879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1052684|Paenibacillus_polymyxa_M1	0	0	0	0	0	0	0	0	0	0	0.00507952005379	0	0.00321755973096	0.000124965592079	0	0	0	0	0	0	0	0	0.000436663712029	0	0	0	0	0	0.00013195658659	0	0	0	0	0	0	0	0	0	0	0	0.000841545129555	0	0	0	0	0	0	0.000328707441063	0	0	0	0.000953376945636	0	0	0	0.000295197990554	0.000320036781214	0	0	0	0	0	0.00460043786177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1054460|Streptococcus_pseudopneumoniae_IS7493	0.000544462874547	0.0182377473387	0.00464934446994	0.00050460859057	0.00611937692805	0.00791187109525	0.0313860171104	0.00119112281438	0.0310453401623	0.0248928000861	0.0856517523857	0.0155293137014	0.000761003217623	0.00035467581254	0.00270636605835	0	0.00134652071696	0.0106321955575	0.0280727022564	0.00272140871896	0.00662828385919	0	0.0142523363782	0.00732210245021	0.00119615407372	0	0.00835570294122	0.0022821451489	0	0	0.0112958311411	0.00059004938494	0	0.0127321216356	0.00038916970652	0.0167999823424	0.000374069996005	0.0491472914499	0.00848777029932	0.00386917675308	0.0109186883534	0	0.000866700998494	0.191756191303	0	0.00107341916843	0.0243571993392	0.00233233358093	0	0.028516670192	0.00468054444193	0	0.00249285800038	0.20559336423	0.0644877296939	0	0.000227081117953	0.0108481785998	0.181945008927	0.0137944085127	0.0554633760052	0.000748541535478	0	0.0141602705202	0.0241556757022	0.00876441857882	0.00086976792935	0	0	0	0.0540030615583	0	0	0.00209221952859	0	0.00696286762835	0	0.0341199693481	0.014893057186	0	0.00239703694741	0.000574954266033	0.015624625425	0.00058115403875	0.00374694347723	0	0	0	0
taxid:105559|Nitrosococcus_watsonii_C-113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006986204848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000727580712467	0	0	0	0	0	0	0	0	0	0	0.000909014093297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:106370|Frankia_sp._CcI3	0.000219990285244	0.00028342168647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261284694991	0	0	0	0	0	0	0	0	0	0.000313070672021	0	0	0	0	0	0	0	0	0	0	0	0.00027968969855	0	0	0	0	0	0	0	0	0	0.000188475928751	0	0.000360067617957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023769271421	0	0	0	0	0	0	0	0	0	0	0.000393009226741
taxid:1064535|Megasphaera_elsdenii_DSM_20460	0.00193209145224	0.00311148181614	0.0154675813233	0.00179066377185	0.000301601929587	0	0.00144022015535	0.110954586236	0.00114758429752	0	0.0022570207398	0.000688845274496	0.00607614904785	0.000314652356368	0.000400160948556	0.00860536736717	0	0.398380337247	0.0034590045967	0.000482862172039	0.0049002616409	0.00206863926583	0	0.0164894361309	0	0	0	0.0253077008386	0.000996765194757	0.000357146911875	0.000858955802943	0.00785197733173	0.00847521048357	0.00451814522733	0.00172626890324	0.00180656791497	0	0.00736922644448	0.00611809763969	0	0	0.0295170303516	0.00845787764435	0.003098975221	0	0.000952288988358	0.764563351564	0	0	0.0838019483542	0.0203843498322	0.000600129798652	0.00036859183146	0.00794832507749	0.00915369602894	0.0141223683558	0.310242406557	0.00455874343816	0.0820297563407	0.00445010036029	0.00461293137331	0.0285551059163	0.00315913566021	0.00661176433365	0.00306140344451	0.00137212873768	0.00115742821524	0.000505818223638	0.00069992790812	0.000950753433669	0.000357530420269	0.0127513376802	0.0463218348783	0.00417627593488	0.0018586145056	0.000561558324758	0.00258102442836	0.00156567389173	0.002710245632	0.00330000425555	0.00496193338626	0.00561080792759	0.0607771784198	0.00154672081862	0.00094974827523	0.00081038369486	0.000456891512748	0.00816817222639	0.522062268468
taxid:1064539|Azospirillum_brasilense_Sp245	0.00047621797508	0	0	0	0	0	0.000157770016586	0	0	0	0	0.000452760489342	0.00244059341842	0	0	0.000754145231037	0	0	0.000682054739354	0	0.00064416348361	0	0	0	0.000871853248247	0.000225903735281	0	0.000998046508269	0	0	9.40949692822e-05	0.00154827153381	0.000348158776351	0	0	0	0	0.00221998572833	0.000154664233238	0	0	0.0093123810068	0.00328495108321	0	0	0.00281661905724	0.000626593586958	0	0	0.000259815521286	0	0	0	0	0.00062671788795	0	0	0.000332927353817	0.000652210569544	0.000182808615677	0.000336884726304	0	0.0034606992803	0	0	0.000450932670741	0.000126791357583	0	0.000230022411358	0	0.0003524934859	0.000167622602684	0.00283220136023	0	0.000814413380586	0	0.000212055218794	0.000343025883854	0	0.000180750742933	0	0.00117340409171	0.00350414863996	0.000677746852248	0.000156061349974	0	0.00015015158886	0.00483185878173	0
taxid:10677|Enterobacteria_phage_Mu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245073245406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10678|Enterobacteria_phage_P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186660589538	0	0	0	0	0	0	0	0	0.455040983774	0	0	0	0	0	0.0185349961533	0	0	0	0	0	0	0	0	0	0	0	0.0105289769178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:10679|Enterobacteria_phage_P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263887347046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
