NormalizedPercentage	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
taxid:281090|Leifsonia_xyli_subsp._xyli_CTCB07	0	0	0	0	0	0	0.000304168212121	0.000753544112835	0	0.00145995292857	0	0.000916533664341	0	0	0	0	0	0	0	0.00142866394195	0	0	0	0.000807441782418	0	0	0.000612945961345	0.000517912238431	0	0	0.000722582829331	0	0	0	0	0	0	0.000530624264799	0	0.000712867826843	0.00115189417743	0	0	0	0	0.00250318974443	0.00434819689797	0	0	0	0	0	0	0.00232783711794	0.000640119344485	0.000161011707373	0.000238926880611	0	0	0	0.00120032614363	0.00120825827254	0	0	0	0.00126051151073	0	0	0	0.000782307945426	0	0	0	0	0	0	0	0.00127454803585	0	0	0	0	0	0.000546672053749	0	0	0	0	0	0	0	0	0.000646957882788	0	0	0	0.00153520235062	0	0.00163989934548	0	0	0	0	0	0	0	0.00482812696662	0	0	0.00105238968425	0.000881051106978	0	0	0.000693728245111	0	0	0	0.000495796644015	0	0	0	0	0	0.000980993101059	0.000833547256981	0	0	0	0	0	0	0	0	0.000453468533977	0.00404674339585	0	0	0	0	0	0	0	0	0.000487342050597	0	0	0	0	0	0	0	0	0	0	0	0	0.00062223897147	0.000413340185583	0	0	0	0	0.000564581722318	0	0	0.00138168808163	0	0	0	0.000651241227839	0	0	0	0.000125102813594	0	0	0.000240400135906	0	0.000240146079454	0	0	0.000463054731429	0	0	0	0	0.00139825851483	0	0	0.000157526138398	0	0.00302727647177	0	0	0	0.000138257144338	0	0.000257534194089	0	0	0	0	0.000471762076967	0	0.00127904646184	0	0	0	0	0	0.00105086617678	0	0.000263805748535	0	0	0	0.000435562917645	0.000619715534608	0	0	0	0	0	0	0	0.000233180661806	0	0	0	0.000695181735978	0.000210523451893	0.000235210293398	0.00176179860842	0	0	0.00041430879058	0	0	0	0	0.00258717641905	0	0.00122322271979	0	0.000273740503512	0	0	0	0	0	0	0	0	0	0.00120203077772	0	0	0.000371342078948	0	0	0	0	0	0.00205901361716	0	0	0	0.000410905664456	0.000373720983002	0.00352943869385	0	0	0	0	0	0	0	0	0	0.000436147127732	0	0.00043661311429	0.00126947811684	0	0	0.000493481266664	0	0	0	0.000726765380261	0.00174097121003	0	0	0	0	0	0.00810714319251	0	0	0	0.000701280702397	0	0	0	0	0	0	0	0.000529785538399
taxid:281309|Bacillus_thuringiensis_serovar_konkukian_97-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000337304398708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000942461878375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017031730911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034321658511	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665813711044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:281310|Haemophilus_influenzae_86-028NP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000537041327895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000691718527838	0	0	0.00345610481121	0.00912793853794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235543809182	0	0	0	0	0	0	0	0	0.00338612633431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00175807680254	0	0	0	0	0	0	0.000324489516479	0	0	0	0	0	0.00141434742173	0	0	0	0	0	0	0	0.000440101701989	0	0	0	0	0.00037323601126	0	0	0	0	0.000653193429208	0.00397699843721	0	0	0	0	0	0	0	0	0	0	0	0	0.00121398176128	0	0	0	0	0	0	0	0	0.00046444587361	0	0	0	0	0	0.00281504647893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100246708424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124224112859	0	0	0.0103023672429	0	0	0	0	0	0	0	0	0.00109560682456	0	0	0	0	0	0	0	0.00437717385582	0	0	0	0	0	0	0	0	0	0	0	0
taxid:281689|Desulfuromonas_acetoxidans_DSM_684	0	0	0.000591199600455	0	0	0	0	0	0	0	0.00137428045173	0	0	0	0	0	0.000442934822906	0	0	0	0	0	0	0	0.000481305437972	0.000274950931585	0	0	0	0	0	0	0	0.000216537720569	0	0	0	0	0	0	0	0.000384872680607	0	0.000123411257698	0	0	0.000419296353748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324232895503	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410844076333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000651806372171	0	0	0	0	0	0.000284997021614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000161058540026	0	0	0	0	0	0	0	0	0	0	0.00308908811053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000892215665103	0.000225578346816	0	0	0.00019054903007	0	0.000348725661521	0	0	0	0	0.000439594054859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314612621764	0	0	0	0	0.000170286713345	0	0.000191972080044	0.000375053804356	0	0	0.000173838043117	0	0	0	0	0	0	0	0	0.000366976079868	0	0.000168967452159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157399175998	0	0	0	0	0	0	0	8.75527554121e-05	0	0.000139831197281	0	0	0.000130705205868	0	0.000349273763414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000223293101966	0.000463284625463	0	0	0	0	0	0	0	0.000120407761769	0	0	0	0	0	0	0	0	0.000388797767916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000393517676603	0	0	0	0
taxid:282458|Staphylococcus_aureus_subsp._aureus_MRSA252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00269189578654	0	0.00127730621279	0	0	0	0	0	0	0.00273743444323	0	0	0	0	0	0	0	0	0	0	0.000492241201148	0	0	0.000748142948269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00803906238609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135316934321	0	0	0	0	0	0	0	0	0	0	0.000843943130745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000892560719793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116568711978	0	0.00186573159993	0	0	0	0	0	0.0933530993253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142442070784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272225438398	0	0	0.000895661033671	0	0	0	0.00137911975184	0	0	0	0.00145202236422	0	0	0	0	0	0	0	0	0	0.000304932075944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469823124118	0.00333746482869	0	0	0.000835210121083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:282459|Staphylococcus_aureus_subsp._aureus_MSSA476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001186077219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000763713151325	0	0	0	0	0	0	0	0	0	0	0.00142119363208	0	0	0	0	0	0	0	0	0.0314123075264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615850297393	0	0	0	0	0	0	0	0	0.00896640889065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107607261961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000768127735787	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00231865287848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000909257056982	0	0	0	0	0	0.000342410855838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:2829|Heterosigma_akashiwo	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0231655478126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30196392852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371998513259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038688894925	0	0	0	0	0	0	0	0.00628790121159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0804269069935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050565585404	0	0	0.00849518101096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:283165|Bartonella_quintana_str._Toulouse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236551678558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000815773170139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182351697915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:283166|Bartonella_henselae_str._Houston-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000478544082457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:283942|Idiomarina_loihiensis_L2TR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367439846747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193316705319	0	0	0	0	0	0	0	0	0	0	0.00120428812055	0	0	0	0	0	0.000340135929822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044913375786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:2839|Odontella_sinensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553151191423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0449284082678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114138014193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100677616897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:284591|Yarrowia_lipolytica_CLIB122	0	0	0	0	0	0	0	0	0	0.000367161495674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030186832299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55523929162e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83622131865e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.65088891285e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33065198972e-05	0	0	0	0
taxid:284592|Debaryomyces_hansenii_CBS767	0.000186915391835	0.000254941952604	0	0	0	0	0	0.000399623493619	0	0.000309699979016	0	0.00272194145088	0.000462831173946	0.000110224654199	0	0	0	0	0.000276351169383	0	0	0	0	0.0186698160615	0	0.000259220204358	0	0	0	3.61147180628e-05	0	0	0.00010346635509	0	0	0	0	0	0	0	0	0.000967608044035	0	0	0	7.58574174505e-05	0	0.00026597645416	0.000197565843174	0.000132259993213	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730932954857	0.0011208362239	8.91308162028e-05	0	0	0	0	0.000152315130203	0	9.23862959683e-05	0	0	0	0	0	0	0	0.000527580949779	0	0.000344978645656	0	0	0	0	0	0	0	0	5.33633442784e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102419111671	0	0	0	0	0	0	0	0.00015750472547	0	0	0	0	0	0	0	0	0	0.000353640946835	0.003635173522	0	0	0.00016552064502	0	0	0.00444068495221	0	0	0	0	0	0	0	0	0	0	0	0	0.000177385560059	0	0.00155977976461	0.000422475398606	0	0	0.000176786061139	0	0	0.000574586259163	0	0.000510916577855	0	0.00377032170337	0	7.08907886742e-05	7.16148241965e-05	0	0	0	0.000109591357172	0.000146548824115	0	0	0	0.0266625398637	0.000243243472055	0.00080716391593	0	0	0	5.09994105779e-05	0	0	0	6.61522881713e-05	0	0	0	0	0	0	0	0.0014219926652	0	0	0	0	0.000111464806353	0.000603296032171	0.000117865302062	0.000175971021514	0	0	0	0	0.000102654541645	0	0	0	0	0	0	0	0	0.00860751049447	0.00118890858842	9.96560919245e-05	0	0	0	0	0	0	0.000244102452565	0.000106372591551	0	0	0	0	0	0.000890363520491	0	0	0	7.37344899388e-05	0	0	0	0	0	0	0	0	0	0	0	0.000185522338418	0	0.000150924380446	0	0	0	0	0	0	0.00188061602111	0	0	0	0	0	0	7.87728369921e-05	0	0	0	0	0	0	0	0	0	0	7.92774741767e-05	0.00449220136364	0	0	0	0	0	0.00493473036709	0	0	0	0	0	0	0	0	0	0	0	0	8.60916624151e-05	0	0.00135414553518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:284593|Candida_glabrata_ATCC_2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95280394071e-05	0	0	0	0	0	0	0	0	0.000408723963182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102255215868	0	0	0	0	7.98507357481e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23824741613e-05	0	0	0	0	0	0	0	0	0.000121150372661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.83118502722e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:284811|Ashbya_gossypii_ATCC_10895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492862961569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148899223409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.19861018051e-05	0	0	0	0	0	0	0	0	0.000652163975489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119628733151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:284812|Schizosaccharomyces_pombe_972h-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318262491437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
