species	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
Chlorobaculum parvum	0	0.00271328248665	0.000988667455577	0	0.000659202495637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161270938849	0	0	0	0	0	0	0	0	0.000636579719165	0	0	0	0.000550583076568	0	0	0	0	0	0	0.000804701933988	0	0	0	0.000206381557165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000487099515553	0	0	0	0	0	0	0	0	0	0	0	0.00162105126681	0	0	0.00319903053209	0.000773637972764	0	0	0	0	0	0	0	0	0	0.000489591064545	0	0	0.000310742965824	0	0	0	0	0	0	0	0	0	0	0.000925578434855	0.00230843076221	0	0	0	0	0	0.00207007589774	0	0	0.000505586114773	0	0	0	0	0	0.00083814140595	0	0	0	0.00114382054139	0.00187035269666	0.00116178051499	0.0027019029484	0	0	0	0	0	0	0.00264239131335	0	0	0	0	0	0	0	0	0	0.00258295242414	0	0	0	0	0	0	0	0.00138336167479	0.00112407460637	0	0	0	0	0	0.000305758785114	0.000192235566961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735136382652	0	0	0	0	0.000437609952995	0	0	0	0	0.000352021005397	0	0	0	0	0	0.00125966226241	0	0	0	0	0	0	0	0	0	0	0	0.000290710642629	0	0.00117843138222	0	0	0	0	0	0	0	0	0	0	0.000395414134747	0	0	0	0	0	0	0	0	0.000566048245038	0	0	0	0	0	0.00026321980381	0	0	0	0	0	0	0	0	0	0.000233840743328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000847831668773	0	0	0.000386634060928	0.000723758708432	0	0	0	0.000419179654135	0	0	0	0	0.000373414702579	0	0	0.00188311204462	0.00323370119403	0.000927679916033	0	0	0	0.000604076366264	0	0	0.000423168856843	0	0	0	0	0	0	0.000492859130744	0	0.000772887247428	0	0	0.000363335118083	0	0	0	0	0	0	0	0	0	0	0.000707682940328	0	0.00175647208572	0	0	0	0	0	0.000588648688604	0.000348555762953	0	0
Chlorobaculum tepidum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063664222735	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135250673151	0	0	0	0	0	0	0	0	0	0	0.00170970696962	0	0	0	0	0	0	0	0	0	0	0	0.000614534287338	0	0	0	0	0	0	0	0.00163754340649	0.000719700727226	0.00144891346746	0	0	0.00172802920218	0	0	0	0.000740371799967	0	0.000861040135458	0.00171768704647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152372134865	0	0	0.00120665573078	0	0	0	0.00119729277568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000890377009647	0	0	0	0	0	0.001234186324	0	0.00614076524208	0	0.00199913855151	0	0	0	0	0	0	0	0	0	0.000970550939126	0	0	0	0	0	0	0	0.00312123841868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158504863359	0	0	0	0	0	0	0	0.000817947692569	0	0	0	0	0	0	0	0.000464883179106	0	0	0	0	0	0	0.000555283793032	0	0	0	0.000669084184606	0.000558919021197	0	0	0	0	0.000302519595724	0.00252045011768	0	0	0.00016579455151	0.00117006548222	0	0	0	0	0	0	0	0	0	0	0.000491072246067	0	0	0	0	0	0	0.000359507220778	0.00294584329244	0	0	0	0	0	0	0.00342971294935	0	0	0.00027962448834	0	0	0	0	0	0	0.000704235120561	0	0	0	0	0	0	0	0	0	0	0.00170635640477	0.000328262848385	0	0	0	0	0.000900671200071	0	0.000254710605794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000858808901096	0	0	0	0	0	0	0.00126566283026	0.00179816827402	0	0	0	0	0	0	0.000523575659064	0	0	0	0	0	0	0	0	0	0	0	0	0.00256173318069	0	0	0	0	0	0.000840958491463	0.000790634992143	0	0	0	0.000625335122894	0	0	0
Chlorobium chlorochromatii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168460529005	0	0	0	0	0	0	0	0	0.000714812007921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorobium ferrooxidans	0	0	0	0	0	0	0	0	0	0.00148594444096	0	0	0	0.000528859293705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000573971707878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000521587488233	0	0.00236927955496	0	0	0	0	0	0	0	0	0	0	0	0.000427650790533	0	0	0	0	0	0.00145789110649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420698872527	0	0	0	0	0	0	0	0	0	0.000421957742475	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471298485425	0	0	0	0.000567886847741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00212506384576	0.000985075594651	0	0	0	0	0	0	0.000833597553936	0	0	0	0	0	0	0	0	0	0	0.000585603337084	0	0	0	0	0	0	0	0	0	0	0	0	0.000239397737484	0.000597721291109	0	0	0	0	0	0	0	0	0	0	0.000724137098234	0	0	0	0	0	0	0	0	0.000348608360577	0	0	0	0	0	0.000465697474861	0	0	0	0	0	0	0.000848953401937	0	0	0	0	0	0	0	0	0	0	0.000936706773007	0	0.00178173588978	0	0	0	0	0	0	0	0	0	0	0	0.000590655228396	0	0	0	0	0	0.00165029489968	0	0	0	0	0.000671053394673	0	0	0	0.000530754723983	0	0	0
Chlorobium limicola	0	0	0	0	0	0	0	0	0	0	0.00190403608494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000883447669739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000463674606913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312533960427	0	0	0	0	0	0.000646085129722	0	0	0	0	0	0.000296543152359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435973692968	0	0	0	0.000665375505448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000669766767425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chlorobium phaeobacteroides	0	0	0.000361100312647	0	0	0	0	0	0	0	0	0	0	0.00147209786618	0	0	0	0	0	0	0	0	0	0	0	0.000335875962303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439664692008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000678078117786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000572035562831	0	0	0	0	0	0	0	0.000986841423681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315592367538	0	0	0	0	0	0	0	0	0.00306300302108	0.000615008180027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000985864605219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000473550635233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149102348071	0	0	0	0.00146944801835	0	0	0	0	0.0011010912792	0	0	0	0
Chlorobium phaeovibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188194716144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000426492386346	0.00046022713005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloroflexus aggregans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000521059075474	0	0	0	0	0.00033572444953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018246570429	0	0	0	0.000395029682653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chloroflexus aurantiacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000277128101791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000271708191119	0	0	0	0	0	0	0	0.000352853575877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025689420608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000394530167447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190508764177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000214044807892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000201927713419	0	0	0	0	0	0	0	0	0	0	0.000430133644437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324001603064	0	0	0	0	0	0	0
Chloroflexus sp. Y-400-fl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222441317227	0	0	0.000526152904163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000352156500962	0.00421509731166	0	0	0.000336129580943	0	0	0.000625102440378	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037013227594	0	0	0	0	0	0.00264735405182	0	0	0	0	0	0.000256386702347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397688849575	0	0	0	0	0	0.00019013240727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429283899971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000886841110322	0	0	0	0	0	0.000323361526258	0	0	0	0	0	0	0
Chloroherpeton thalassium	0	0	0	0	0	0	0	0	0	0	0.00159746975008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000629931919921	0	0	0	0	0	0.000482144311399	0	0	0	0	0	0	0	0.000510986097537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000123600385355	0	0	0	0.000446298410698	0	0	0.000255195750871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269982954249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000319927433585	0	0.000214786143211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chromobacterium violaceum	0.000958516204203	0	0	0	0	0.000123551968363	0	0	0	0.000794082406522	0	0	0.00474686622308	0.00141310081683	0	0	0	0.000291607962856	0	0.0054394481853	0	0	0.000787355800461	0.000439175333097	0.000387826575166	0	0	9.38991453339e-05	0	0	0.000196509867133	0	0	0.00104689134097	0	0	0	0	0	0	0.00125305259173	0.000310122931965	0	0	0	0	0.000337860859289	0	0	0	0.00126299572988	0	0	0.00379839883418	0	0	0	0	0	0	0.0042436478955	0.00197154980408	0	0	0.000522521141456	0	0	0	0	0	0.00273379209995	0.00467454494142	0	0	0.00223660719943	0	0	0.00485267234452	0	0	0	0.00143597780355	0	0	0.000943613540431	0	0	0.00119782116701	0	0	0	0	0.000703773200397	0.000196306179964	0	0	0	0.000293591691391	0	0.00222457749142	0	0.00111017605361	0	0.000284332975941	0	0.00199488081819	0.0018382452091	0	0.000243610401773	0	0.000119803037757	0.00105011588937	0.000229645065493	0	0.00282693632353	0	0.000207430051699	0	0.000275567874099	0.000450603130287	0.000559789538833	0	0	0.00106714312116	0	0	0	0.000129777843863	0.00212200582874	0.00670276858332	0	0.00158140047375	0	0.000123322943396	0	0.000843684228505	0	0	0	0	0	0	0	0	0	0.000434238390658	0	0.000270810707097	0.00129472406372	0.000171821235434	0	0	0	0	0	0.000436669780609	0.00101532524144	0.000224819693058	0.000718930056482	0	0	0.000668446363876	0	0	0	0	0	0	0.00176414850011	0	0.00031184271028	0.000689866223492	0	0	0.00126514158543	0	0	0	0	0.00016961695753	0	0.000251859911569	0	0.000954538487087	0	0	0	0	0	0.000171359956368	0	0.000137213726716	0	0	0.000302211072161	0	0	0.000140075319281	0	0.00170343765837	0	0	0	0	0	0.00130535076569	0.000295702198634	0.000445470997068	0	0.000882799239357	0.000190525398974	0	0	0	0	0.00044538176721	0.0011845342513	0.00303362303062	0.000156471969732	0.000272743329707	0.000106046811818	0	0.00155561392386	0	0	0	0.00115458793944	0	0.00166961198971	0.000189058008335	0	0.000127933135491	0.000319419722697	0	0	0.000112673263305	0	0	0.000210639433295	0.00025355797522	0.00225150412646	0	0.00133064514894	0	0	0.00200980723285	0	0	0	0.00490220615079	0.00183694106059	0	0	0.00209240496837	0	0	0.000136065383702	0.000403953039751	0.00447960159506	0	0.000158653622113	0	0.000899626226526	0.00522628056164	0.000274820634884	0	0.000779059416461	0.000670486600972	0.00508176071541	0.00729484317201	0.000189884456002	0	0.00387106546225	0.00114813265759	0.000203898667747	0	0	0.00010205244982	0	0	0	0	0.000690481328765	0	0.00287685606233	0.00161045517621	0.00035013704494	0	0	0.0007905893277	0	0	0.0194375275557	0	0	0	0	0	0	0	0.000762866606053	0.00609633749258	0	0.000357601320651	0.00285380011671	0.000283633073267	0.00050384182025	0	0
Chromohalobacter salexigens	0.000615961532656	0	0.000306129413966	0	0	0	0.000212630065418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102288999371	0	0	0	0	0	0.000469016883186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00030164943409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267293446299	0	0	0	0	0	0	0	0	0	0.000384871825141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000365436024717	0	0	0	0	0.000313097756281	0.00073567742614	0	0	0	0	0	0.000335260861185	0	0	0	0	0	0	0.000894933323083	0	0.000582694708777	0.000798624101919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000558100412857	0	0.000348056668154	0	0	0	0	0	0	0	0.00168367599514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304890480353	0	0	0	0	0	0	0	0	0	0.000254024194821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chroococcidiopsis thermalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200728137806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002581958837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chthoniobacter flavus	0	0	0	0	0.000192271160056	0	0	0	0	0	0	0	0.00287343651499	0	0	0	0	0	0	0	0.000591977688237	0	0	0.000531694966446	0	0	0	0	0	0	0	0	0	0	0	0.000318000025798	0	0	0.000220901651511	0	0	0	0	0	0	0	0	0	0	0	0.000382266729032	0.000168727076377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120962031949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131971464007	0	0	0	0	0	0	0.000157003876136	0	0	0	0	0	0	0	0	0	0.000163239372636	0.00016681042915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000753375878044	0	0	0	0	0	0	0.000262858987232	0	0	0	0	0	0	0	0	0	0	0	0.000136090861836	0.0017407694078	0	0	0	0	0	0.0001700964764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102674804055	0	0	0	0	0	0	0.000153457299814	0	0	5.1864949705e-05	0	0	0	0	0	0	0	0	0	0	0.000637319448206	0	0	0	0	0	0	0	8.24165566512e-05	0	0	7.7337987801e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154884391394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241233344759	0	0	0	0	0	0.000211100424213	4.94705723637e-05	0	0	0.000122263126894	0	0	0	0	0	0	0	0	0.00023579532995	0	0	0	0	0.000176192390765	0	0	0.000123426667137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000230894305725	0	0	0	0	0	0	0	0
