genus	ERR688358	ERR688359	ERR688360	ERR688361	ERR688362	ERR688363	ERR688364	ERR688365	ERR688366	ERR688367	ERR688368	ERR688369	ERR688370	ERR688371	ERR688372	ERR688373	ERR688374	ERR688375	ERR688376	ERR688377	ERR688378	ERR688379	ERR688380	ERR688381	ERR688382	ERR688383	ERR688384	ERR688385	ERR688386	ERR688387	ERR688388	ERR688389	ERR688390	ERR688391	ERR688392	ERR688393	ERR688394	ERR688395	ERR688396	ERR688397	ERR688398	ERR688399	ERR688400	ERR688401	ERR688402	ERR688403	ERR688404	ERR688405	ERR688406	ERR688407	ERR688408	ERR688409	ERR688410	ERR688411	ERR688412	ERR688413	ERR688414	ERR688415	ERR688416	ERR688417	ERR688418	ERR688419	ERR688420	ERR688421	ERR688422	ERR688423	ERR688424	ERR688425	ERR688426	ERR688427	ERR688428	ERR688429	ERR688430	ERR688431	ERR688432	ERR688433	ERR688434	ERR688435	ERR688436	ERR688437	ERR688438	ERR688439	ERR688440	ERR688441	ERR688442	ERR688443	ERR688444	ERR688445	ERR688446	ERR688447	ERR688448	ERR688449	ERR688450	ERR688451	ERR688452	ERR688453	ERR688454	ERR688455	ERR688456	ERR688457	ERR688458	ERR688459	ERR688460	ERR688461	ERR688462	ERR688463	ERR688464	ERR688465	ERR688466	ERR688467	ERR688468	ERR688469	ERR688470	ERR688471	ERR688472	ERR688473	ERR688474	ERR688475	ERR688476	ERR688477	ERR688478	ERR688479	ERR688480	ERR688481	ERR688482	ERR688483	ERR688484	ERR688485	ERR688486	ERR688487	ERR688488	ERR688489	ERR688490	ERR688491	ERR688492	ERR688493	ERR688494	ERR688495	ERR688496	ERR688497	ERR688498	ERR688499	ERR688500	ERR688501	ERR688502	ERR688503	ERR688504	ERR688506	ERR688507	ERR688508	ERR688509	ERR688510	ERR688511	ERR688512	ERR688513	ERR688514	ERR688515	ERR688516	ERR688517	ERR688518	ERR688519	ERR688520	ERR688521	ERR688522	ERR688523	ERR688524	ERR688525	ERR688526	ERR688527	ERR688528	ERR688529	ERR688530	ERR688531	ERR688532	ERR688533	ERR688534	ERR688535	ERR688536	ERR688537	ERR688538	ERR688539	ERR688540	ERR688541	ERR688542	ERR688543	ERR688544	ERR688545	ERR688546	ERR688547	ERR688548	ERR688549	ERR688550	ERR688551	ERR688552	ERR688553	ERR688554	ERR688555	ERR688556	ERR688557	ERR688558	ERR688559	ERR688560	ERR688561	ERR688562	ERR688563	ERR688564	ERR688565	ERR688566	ERR688567	ERR688568	ERR688569	ERR688570	ERR688571	ERR688572	ERR688573	ERR688574	ERR688575	ERR688576	ERR688577	ERR688578	ERR688580	ERR688581	ERR688582	ERR688583	ERR688584	ERR688585	ERR688586	ERR688588	ERR688589	ERR688590	ERR688591	ERR688592	ERR688593	ERR688594	ERR688595	ERR688596	ERR688597	ERR688598	ERR688599	ERR688600	ERR688601	ERR688602	ERR688603	ERR688604	ERR688605	ERR688606	ERR688607	ERR688608	ERR688609	ERR688610	ERR688611	ERR688612	ERR688613	ERR688614	ERR688615	ERR688616	ERR688617	ERR688618	ERR688619	ERR688620	ERR688621	ERR688622	ERR688623	ERR688624	ERR688625	ERR688626	ERR688627	ERR688628	ERR688629	ERR688630	ERR688631	ERR688632	ERR688633	ERR688634	ERR688635	ERR688636	ERR688637	ERR688638	ERR688639	ERR688640	ERR688641	ERR688642	ERR688643	ERR688644	ERR688645	ERR688646	ERR688647	ERR688648	ERR688649	ERR688650	ERR688651	ERR710415	ERR710416	ERR710417	ERR710418	ERR710419	ERR710420	ERR710421	ERR710422	ERR710423	ERR710424	ERR710425	ERR710426	ERR710427	ERR710428	ERR710429	ERR710430	ERR710431	ERR710432
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315	0	0	0	0	0	0	0.14431	0	0	0	0	0.02808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61009	0.66157	0	0	0	0	0	0	0	0.24965	0	0	0	0	0	0	0	3.8226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08358	0	0	0	0	0	0	0.07091	0	0.00537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23119	0.29947	0	0	0	0	0	0	0	0.09466	0	0	0	0.14438	0	0	0	2.68043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	1.57896	11.9809	8.35331	0	3.38864	0	0	0.39698	0.19488	14.49693	0.61061	9.15116	0	18.80929	20.94312	32.8211	0	11.1302	29.92216	1.17845	31.25287	2.89417	14.15174	8.84606	10.07769	18.36477	0	0	0	0.27123	9.9112	4.40515	61.01905	10.24982	22.28809	1.7068	1.13116	12.66911	0.24134	17.67347	16.3548	19.2814	30.6101	0.11878	0	15.8585	0	24.15189	0.35643	0	26.28617	14.74995	4.97398	20.81631	0.81406	0.67671	0	12.91991	0	0	5.58693	32.24639	0	30.19423	0	3.76488	0.07345	16.41122	8.64467	9.52115	0.31216	3.87518	5.50336	5.04775	0.25559	0.11759	8.64947	11.0771	0	0	0	12.54213	20.68905	56.18239	3.47698	0.22309	6.97836	2.40944	10.06933	6.9867	3.41898	0	17.59242	25.98024	4.64296	7.82302	20.88293	48.77048	29.43326	6.50814	3.27976	0	35.48075	21.97557	0.75872	9.68224	0	0	28.53509	23.77459	0.08995	2.51388	9.54442	0	3.74882	28.84983	35.24947	13.74626	17.47916	2.09872	0.15266	2.22833	0.79894	1.15234	5.79087	7.86285	0	4.73397	2.31389	14.19647	0	11.25872	0.5869	0	3.85119	9.38605	1.05272	9.1462	4.05974	3.69499	0	8.05688	8.21263	0	12.68054	0	0	12.68234	14.24595	0	4.91758	0	0	0	0.60239	16.83295	0.99252	10.25233	0	23.46836	29.86504	41.94376	10.34418	17.151	35.1939	1.55308	41.8434	3.52676	20.87497	10.37721	11.8666	22.25048	0	0	5.96581	0.41504	10.99624	19.35141	63.4097	15.94636	26.67812	1.53245	11.61741	14.08522	0.62538	21.13877	21.20166	24.25843	35.84269	8.80963	0	27.46013	0	29.24762	0.71419	0	28.56413	15.98679	6.65364	22.28247	0.76638	1.28285	0	18.22875	0	0	7.30872	46.75431	0	34.08687	0	8.17038	0.00938	31.62211	13.36333	15.64556	0.66372	4.69105	7.82745	5.39608	0.44698	8.70415	12.01981	0.09983	0.03349	0	14.05825	64.87189	3.17625	0.39082	9.75653	2.74258	11.28824	11.48372	8.77509	0	21.25436	31.15335	5.79222	10.95994	26.59905	49.40699	29.87688	8.46549	4.43669	0	38.60356	30.9299	9.53736	12.39677	0	0	31.88303	22.90748	0	3.26078	13.61812	0	4.39819	37.19875	41.73447	19.00839	22.89917	2.20097	0.47125	3.01829	0.85983	11.91155	19.22822	11.17231	0	6.90932	2.09634	18.65683	0	13.19091	0.55566	0	4.9828	12.30961	15.34778	14.66078	4.32554	5.61553	0	9.89455	12.21649	0	15.04455	0	0	11.85369	7.87736	1.77584	0.78137	3.64431	12.15821	24.82486	23.3729	4.99914	14.71047	9.22066	2.25248	1.30694	5.71212	14.1053	26.87647	23.59181	6.52533
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	11.73207	4.67205	12.73441	5.41023	6.92142	3.49879	1.24626	3.06462	3.62135	17.39892	8.86182	6.55797	40.85296	6.11711	1.62658	16.01184	2.48029	2.26019	9.93135	53.11659	6.69235	8.55152	11.8839	20.07298	6.12679	3.36401	1.54867	0.39258	4.44173	2.18612	0.26879	3.52841	0.21187	3.97064	1.69913	13.24377	4.90096	2.53602	1.28439	10.78433	2.7196	4.39799	11.28003	1.52466	37.60967	16.88074	14.631	2.5345	7.36732	1.371	3.86027	16.88582	1.03778	21.24118	19.21859	0.36216	0.50457	0.58063	2.9814	18.41593	16.08751	20.67447	15.88516	3.55253	8.95728	3.67918	0.18638	4.59542	9.22219	29.52209	8.37794	14.22809	13.00197	8.18073	6.61173	3.4362	4.34459	41.12487	5.40717	4.2571	2.94793	8.11475	19.99957	0.34619	14.06398	4.71164	0.71437	4.40693	8.40293	0.3453	2.53247	6.21099	8.66602	0	0.15184	25.94039	7.29311	7.50955	2.6878	43.25729	13.1622	39.58694	0.31188	5.51932	18.32661	30.45299	6.13334	14.2178	8.37253	11.0237	0.29165	2.88916	5.58031	2.68319	11.28468	5.41696	1.48764	6.70659	9.61655	15.73012	13.32722	24.56564	12.2822	7.85854	4.64702	12.60272	1.16948	9.5587	9.34655	8.30488	26.52068	11.98177	4.91006	0.06969	2.76665	2.27219	18.37949	25.75223	2.5333	17.9262	0	6.18782	8.3287	0.94469	30.53653	2.31002	4.97929	5.22962	8.94644	3.33541	5.50336	3.12028	0.71396	2.80982	2.4118	13.6539	11.44068	8.07151	39.909	4.45251	0.61845	13.8155	1.15094	1.77531	10.39846	42.18929	4.98475	8.12013	14.41748	21.86418	6.70171	2.19307	0.28848	0.17798	2.33835	1.79996	0.32924	2.16495	0.60067	4.33953	1.53506	11.51289	3.26902	4.21685	1.60205	7.20216	2.57662	3.32017	4.9811	1.05378	33.64644	14.63164	14.50641	1.48422	7.33712	0.57832	3.14945	12.98224	1.60658	15.4355	26.01683	0.46505	0.8547	0.35794	2.96938	18.33279	14.56779	14.81433	11.19601	5.74278	11.96239	3.71439	0.11416	2.37334	4.72436	27.37798	5.95602	12.28629	13.77805	8.69173	3.87076	3.02286	45.84074	6.05884	4.08558	1.9385	7.84476	0.2349	13.65648	2.48257	0.63885	3.33109	7.78815	0.12074	1.60159	5.12472	6.57459	0.17788	0.10317	24.00076	4.63082	6.6688	2.06379	39.97553	15.92898	36.33321	0.12023	3.71144	14.66286	26.79834	5.53345	14.5181	8.03368	12.26403	0.1296	2.76889	4.44016	1.54928	8.30076	6.28517	0.76701	5.29753	11.28933	11.99987	7.8929	21.53004	10.67824	7.9184	3.78877	11.91066	0.93648	9.72225	8.28773	7.78725	28.90246	11.22497	3.19944	0.36727	3.422	1.6021	16.46698	17.19784	1.76682	13.81448	0	6.47748	6.5414	0	28.53144	1.18476	3.25773	4.2566	14.66931	5.48652	19.89778	21.8762	13.39315	1.57452	8.52988	40.27007	4.59706	14.98771	2.50893	21.48776	18.54756	12.09402	0.69671	5.44026	36.77083
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0	0	0	0	0	0	0	0	0	0	6.1949	0	0	0	0	0	7.84533	0	0	0.53334	0	0	0	0.3761	0	1.08913	0	0	0.22192	0	0	0	0	0	0	0	0	1.08035	0	0.77615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93864	0	0	0	0	0	0	0	0	0	0	0.06703	3.85836	1.72021	0	0	0	0	0	0	0.38606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5493	0.43023	0	0	1.28071	0	0.40071	0	0	0	0	0	0	0	0	0	0	0.62116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08273	9.67035	0	0	0	0	0	13.69109	0	0	1.09169	0	0	0	0.53587	0	1.86909	0	0	0.51329	0	0	0	0	0	0	0	0	1.51829	0	0.76964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11535	0	0.33712	0	0	0	0	0	0	0	0.42774	5.39772	3.01344	0	0	0	0	0	0.79167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71491	0.56745	0	0	3.3862	0	0.61592	0	0	0	0	0	0	0	0	0	0	1.58713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34629	0	0	0	0	0.28407	0	0	0	1.42957	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0	0	0	0	0	1.60871	0.38805	0	0	0	0	0	0	0	0	0	0	0.17233	0	0	0	0	0	0	0	0	7.05516	0	0	0.17294	0	0	0.13465	0	0.86848	0	0	0	0.09574	0	0	0	0	0	5.9074	0	0	0.05007	0	3.1615	0	0	0	0	0	0.63003	5.4969	0	0	0	0	0	0	0	0	0	0.38646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92898	0.12415	0	0	0	0	0	0	0.17676	2.30117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25666	0	0	0	0	0	0.12588	0	2.30267	0	0	0	0	0	0	0.0155	0	0.02928	0	0	0	0	0	0	0	0	0.03494	0	1.50044	0	0	0	0	2.52572	0.49028	0.65819	0	0	0	0	0	0	0	0	0	0.51539	0	0	0	0	0	0	0	0	12.0811	0	0	0.34841	0	0	0.48008	0	1.46665	0	0	0	1.19911	0	0	0.05039	0	0	8.99929	0	0	0.12812	0	3.81823	0	0	0	0	0	1.7404	6.8693	0.06079	0	0	0	0	0	0	0	0.16402	0.78528	0	0.26341	0	0	0	0	0	0	0	0	0.14146	0	0	0	0	0	0	0	0	0	0.03113	0	0	0	3.42045	0.27717	0	0	0	0.1212	0	0	0.53355	1.81918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31513	0	0	0	0	0	0.36446	0	2.72916	0	0	0	0	0	0	0.16092	0	0.22571	0.017	0.20739	0	0	0	0	0.03209	0	0.23956	0	2.09693	0	0	0	0	0	0	0.26919	0	0	0	0	0.12869	0	0	0	0.56803	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname	1.87019	0	0	0	0	1.20921	0	0	0	1.2022	1.11268	0	0	0	10.55268	0	0	0	4.36675	5.14642	0	6.96899	0	0	0	1.7038	0.45943	0	7.71977	0	0.87365	2.13693	0.08048	0	0.17628	0	3.76903	0	0	0.04537	0	1.32234	0	5.65047	9.59376	0.03337	0	0	0	0.68955	0.98455	2.92506	0	0	3.25116	0.20853	0.91897	0	0	0	9.59189	0	0	0	0	0.03317	0	0	0	1.9406	0	4.41425	0	0	0.18106	0.01977	0	0.34305	0.21339	1.33043	2.4763	3.62241	7.70452	0	1.51729	2.09091	0	0	0	0	0.09243	0	0	0.62172	1.85533	0.62305	1.23398	0	0	0	1.65981	0	0.98581	0	1.76083	1.02843	0	0	0	1.34641	0	0	0	4.04776	0	0	1.82511	2.67517	0.14422	0.35819	0.05642	0	2.20654	1.15137	0	0	1.006	0.71904	0	0.78825	0	0	0	0	0	0	0	0	0.12289	0	0.68413	0	0	0	0	0	0.03782	0	0	0	0	1.62919	0.06206	0	0	1.4711	2.16321	0	0.06541	0	11.93376	0	0	0.05026	5.80229	4.38594	0	9.5203	0	0	0	2.0565	2.3294	0	11.38102	0	1.39158	2.77386	0.2252	0	0.28144	0	5.24992	0	0.26977	0.42477	0	2.35535	0	8.30945	16.39018	0.04768	0	0	0	1.44275	1.67419	3.90972	0	0	5.03631	0.5307	1.69869	0	0	0	13.088	0	0.01058	0	0	0.19224	0.26498	0	0	4.94385	0.23428	8.31084	0.16658	0	0.11478	0	0.72341	1.10332	1.61794	3.91675	4.20065	0	1.84965	3.51602	0	0.20884	0	0.02423	0.51374	0	0.25821	1.26481	2.38749	1.62467	2.73953	0	0	0	2.46218	0.03268	1.14226	0	1.73359	1.52274	0	0	0.08739	1.91593	0	0	0	4.96358	0	0	2.38753	4.52466	0.39665	0.35805	0.0883	0	3.3584	2.17177	0	0	1.49901	1.66454	0	1.505	0.6286	0	0.23309	0	0	0.06883	0	0	0.2766	0.23001	1.00624	0	0	0	0	0	0.55141	0	0	0	0	0	1.64414	0	0	0	0	0	0.06389	0	0	2.16129	0.14554	0.22193	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0	0	0.68141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87082	0	0.13347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48212	0	0.48597	0.1224	0	0	0.08634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75212	0	0.20425	0	0.1039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882	0	0	0	0	0	0	0	0	0	0	0	0.01772	0	0	0	0	0	0.03819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09863	0	0	0	0	0	0	0.12278	0	0	0	0	0	0	0	0	0	0	0	0	0.11639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445	0	0	0.00969	0	1.65757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18454	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0	0	0	0	0	1.82344	0.17106	0	0	0	0	0	0	0	0	0	0	0	0.0343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03999	0	0	0	0	0	0	0.15907	0	0.16024	0	0	0	0	0	0	0	0	0	0	0	0.08216	0	0	0	0.13285	0.01217	0.47161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09153	0	0	0	0.36361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37255	0.43326	0	0	0	0	0	0	0	0	0	0	0	0.12354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15875	0	0	0	0	0	0	0.74258	0.07796	0.6061	0.05505	0	0	0	0	0.4492	0	0	0.04927	0	0	0.33567	0	0	0	0.09493	0.2605	0.71709	0	0	0	0	0	0	0	0	0	0.00892	0	0	0	0	0	0	0	0	0	0	0	0	0.25126	0	0	0	0.03001	0	0	0.05557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05781	0	0	0	0	0	0	0	0.03957	0	0	0	0	0	0	0	0	0	0	0	0	0.0704	0	1.63542	0	0	0	0.76291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08452	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcaceae_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11869	0	0	0	0	0	0	2.01201	0	0	0	0	2.70417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2434	0	0	0.08866	0	0	0	2.97125	0	0	0	1.96466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22796	0	0	0	0	0	0	0	0	0	0	0	0.05633	0	0	0	0	0	0	0	0	0.56886	0	0	0	0	0	0	0	0	0.82517	0	0	0	0.16811
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium	1.13824	0	0	0	0.76195	0	0	0	0	4.87887	0	0	2.40899	0	0	0	0	0	0	0.68196	0	0	0	1.00164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15805	0	0	0	0	0	0	0	0	0	1.25051	0	0	0	0	0	0	0	0	0	0	5.38032	0	0	0	0	0	0.23297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04718	4.66294	6.16327	0	0	0	0	0	0	0	0	0	0	0	0	0	7.64902	0	0	2.23662	0	0	11.69044	0	0	0	1.05689	0	0	0	0	0	0	0	0	0	1.10117	0	0	0	0	2.17624	0	0	0	0	0	0.98678	0.0175	0	0	0	5.00165	0.15965	0	2.07042	0	0	0	0	0	0.01678	1.14046	0	0	0	1.18532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05482	0	0	0	0	0	0	0	0	0	1.64172	0	0	0	0	0	0	0	0	0	5.25151	0	0	0	0	0.15387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03634	3.95743	6.68388	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58544	0	0	2.5285	0	0	12.48992	0	0	0	1.2111	0	0	0	0	0	0	0	0	0	1.36686	0	0	0	0	2.15827	0	0	0	0	2.04227	0	0	0	0	0	0	0	0	3.13784	0	0	0.05232	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	0	0	0	0.09292	0	0	0	0	0	0	0	20.10301	0	0	0	0	0	1.21531	0	0	0	3.44663	0	0	0	0	0	0	9.94379	0	0.67441	0.41459	0	1.74973	0	3.61604	0	0	0	0	0	0	2.04967	0	1.88271	5.59166	0	2.38958	1.51364	0	0.06782	0.18806	0	0	0	0	0	0	0	0	0	0	0.78598	0	1.29808	1.3003	0	0.54133	9.05332	0.4204	0	3.43684	0	0	2.80617	0	22.26658	0	7.66549	0	0	0	0.02579	0	0.08155	4.38628	0	0	0	0	0	0.19754	1.25021	0	0	0	5.58776	0	0	7.62515	0	0	0	0	0	0	0	0	0	0	0	2.67667	0.57145	0.91321	0.2676	0	0	0	2.58383	0	2.05423	0	0	4.23123	0	0	0	0	3.97203	0	0	3.1862	9.05864	0.01352	0	0	0	6.44635	0	0	13.37569	0	6.77048	0	0	0	8.80831	0	0	0.3012	0	0	0	0	0	0	0	22.25978	0	0	0	0	0	1.31928	0	0	0	3.42075	0	0	0.16107	0	0	0	10.70162	0	0.3553	0.38875	0	1.70023	0	3.85309	0	0	0	0	0	0	1.98081	0	1.70521	4.66871	0	2.41181	1.99792	0	0.13158	0.31928	0	0	0	0	0	0	0	0	0	0	1.53205	0	1.51008	1.58671	0	0.64568	10.49431	0.74411	0	3.32664	0	0	0	19.97078	0	7.11512	0	0	0	0	0.09016	4.42911	0	0	0	0	0	0.35123	1.37353	0	0	0	5.01771	0	0	7.54833	0	0	0	0	0	0	0.01226	0	0	0	0	3.54269	0.82153	1.11544	0.39117	0	0	0	3.17665	0	3.06973	0	0	4.07756	0	0	0	0	5.05256	0	0	3.02047	9.10853	0	0	0	0	6.82927	0	0	12.85138	0	7.20248	0	0	0	9.82713	27.36542	8.27923	0	0.73916	14.70111	0	30.03704	0	0	29.26905	8.60645	0	1.09993	16.09173	0	29.28372	0	0
