PercentCoverage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:208963|Pseudomonas_aeruginosa_UCBPP-PA14	0.0035	0	0	0	0	0	0	0	0	0	0.0069	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0.0128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0.0028	0	0.0131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:208964|Pseudomonas_aeruginosa_PAO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0085	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:209261|Salmonella_enterica_subsp._enterica_serovar_Typhi_str._Ty2	0	0	0	0	0.0508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0.0019	0	0	0.0175	0	0	0	0	0.0201	0	0	0	0.0502	0	0	0	0	0	0	0	0	0	0	0	0.00599999999999	0	0	0	0	0	0	0	0	0	0.0378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192	0	0	0	0	0	0	0	0	0.0148	0	0	0.0039	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0.0039	0	0.0019	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0.00559999999999	0	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0.0038	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:210007|Streptococcus_mutans_UA159	0.0408	0.0352	0.1149	0.1136	11.3904	0.0127	0	0.0088	0.0395	0	0.0486	0.1433	0.0172	0	0	0.1257	0	0.053	0.0044	1.9462	0.0045	0	0.1313	0.0973	0.0122	0	0.0091	0.0048	8.5636	0.1359	0.8712	0	0.0263	0.0226	0.183	0.0344	0.0302	1.3108	0.7493	0	0.0283	0	0	0.00869999999999	0.0752	0.0358	0	0.4165	0.014	0.0364	0.0626	0	0.3433	0.035	0.0311	0.1001	1.1566	0.0219	0	0.0254	0.094	0.1522	0.0267	0	0.0398	0.1094	0.031	0.0444	0.2514	0	0	0.4548	0.0349	0.0043	1.3027	0.0135	0.8408	0.0129	0.0273	0.3009	3.0197	0	0.2474	0.1281	0	0	0.0074	0.0891	0.0905	0.0137	0.2378	0.0619	1.3727	0.1443	0.0038	0	0.0967	0.0041	0.009	0.0046	0	0.0131	0.0394	0.0833	0.0355	0.0046	0.2914	0.0628	0.062	0	0.062	0	0	0.0581	0.3528	0.5686	0.0218	0	0.2128	0.0133	0.0821	0.0265	0	0.0696	0.0189	0	0	0	1.6433	0.0181	0	0	0.0311	0	3.3498	0	0.00830000000001	1.2046	0.0306	0.1317	0.0088	0.0089	0	0.0046	0	0.0756	0.6273	0.008	1.1002	0	0.0042	0.091	0.0043	0	0.0188	0	0.0312	0	0.0137	0.0044	0.0531	0.0569	0.5409	0.0181	0	0	0	0.0089	0.0588	0.0045	0	0.0723	0	0.0136	0.1177	0.0175	0.032	0	0	0.0044	0.0903	0.131	0	0	0	0.0757	0.0044	0.0094	0.0409	0	0.0306	0.1206	0.0088	0.0045	0	0	0	0	0
taxid:2110|Mycoplasma_agalactiae	0.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00790000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:211110|Streptococcus_agalactiae_NEM316	0	0	0	0.0266	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0.0205	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0.00830000000001	0	0	0	0.0081	0	0	0	0	0	0	0	0	0	0.0042	0	0.008	0.0585	0	0.0038	0	0	0	0	0	0	0	0	0.0042	0	0	0	0.0042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0.0243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:211586|Shewanella_oneidensis_MR-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00329999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:212042|Anaplasma_phagocytophilum_HZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133	0	0	0	0	0	0
taxid:212717|Clostridium_tetani_E88	0	0.0027	0.00329999999999	0	0.0062	0.003	0	0	0.0063	0.0183	0.0031	0	0	0.0063	0	0	0	0	0	0.0031	0.0223	0.0068	0.0032	0	0.0026	0.0065	0.0027	0.0034	0.0637	0.0031	0.0262	0.0031	0.0031	0.016	0	0	0	0	0.0031	0	0	0	0	0.0183	0.0058	0.0458	0.0096	0	0.0093	0.0324	0.0064	0.00329999999999	0	0.0241	0.0028	0.0065	0	0	0	0.0097	0.0062	0.0031	0	0.0032	0	0	0	0	0.0032	0	0.00289999999999	0	0	0	0.012	0	0	0	0.0371	0.0255	0.0031	0	0	0.0234	0.0032	0	0.0058	0.0032	0	0.0127	0.0155	0.0026	0	0.0191	0.0065	0	0	0.0031	0.0154	0.0032	0	0.0262	0.0124	0.0532	0	0	0.0504	0.0032	0	0	0.0031	0	0.0871	0	0.0032	0.0061	0	0.0308	0.0121	0	0.0176	0.021	0	0	0	0	0	0.0117	0.0067	0.0101	0	0	0	0	0.0032	0.0032	0	0.0217	0	0	0	0.0062	0	0	0.0062	0	0	0.0575	0	0.0031	0	0.0101	0	0.0053	0.00329999999999	0.0438	0	0.0374	0.00289999999999	0	0.0031	0	0	0	0	0.039	0	0	0	0	0	0	0	0	0.0031	0.0031	0	0.0031	0	0	0	0	0	0.0031	0	0.0064	0.003	0	0.0064	0	0	0	0	0	0	0	0	0	0
taxid:213769|Lactococcus_phage_712	0	0	0.9243	0	11.7568	0.3015	0	2.314	0	0	2.0846	0	0	0	0.5834	0	0	0	0	0	0.3015	0	0	7.3648	0.3015	0	0	0.6359	0.9964	0	0.295	0.744	0	0.5933	1.7896	0	0	0	0.3048	0	0	0	0	0	0	0	0	0	0	2.7499	0	0	9.5969	0.8751	2.0583	0	0	0	1.5241	0.3114	2.0223	0	0	0	0	0	0	0	0	0	0	0	0.3048	0	0.3015	0.6031	0	0.2753	0	0	0.295	0	1.9895	0.59	0	0	0.2786	0	0	0	0	0	0	6.021	0	0.2917	0.2786	0	14.1167	0	0.2917	0	0	0	0.4163	0	3.0842	0	1.1799	0	2.9499	0.8456	0.295	4.0708	3.0187	0	0	0	0.5834	0.9046	2.763	0	0	2.196	0.3147	0.6031	0	0	0.6293	0	0.3048	0	0	0	0.9145	0	0	0.2983	1.4553	0.2917	0	0	0	0	12.7303	0.3015	0	0.272	0	0	0	0.3081	0	0.272	0	0	0	0	0	0	0	0.59	3.3202	0	0	0	0.3015	0	0	0	0.272	0.3015	0.295	0	0	0.2917	0	0	0	0	0	0	0	0	0	1.5044	9.2298	0	0	1.0062	0	0.6162	0.2917	0	0	0	0.2983	0	0
taxid:213775|Lactococcus_phage_jj50	0	6.0248	4.0287	4.0287	1.9706	0	0	2.5571	0	0.3242	0	0	0	0	0.6484	0	0.3497	0	1.3259	0	11.1281	2.0617	0	33.1621	0.3351	0	0	0.7067	0	0	0.3278	0	0	0	0	0	0.3205	0	0	0	0	0	2.619	0	0	0	0.3351	0	0.346	0	1.9306	0	0	0	2.2875	0	0	0	1.3478	0	1.1583	0	0	0	0	0.3424	0	0	0	0	0.3388	0	0.295	0	0	0.6702	0	0	0	0	0	1.5809	0.8633	0.3169	0	0	1.8395	0	0.6775	0	0	0	0	0.3388	0.6702	0	0	0	0	0	0.3242	0	0	0	0	6.2179	13.8127	0	37.464	0	3.6062	0	0.3278	1.0163	0	0	2.6409	0	0.3242	3.0416	10.1555	0	0	0	0	0.6666	0	8.4799	2.6992	0	1.3405	0	0	0	1.0126	0	0	0.3315	0	0.3242	0	0	0.3388	0	10.2867	0	0	0	0	0	0	0.3424	0	4.7208	0	0	0	0	0	0	0.306	3.6207	0.6484	0.6666	0	0	0.3351	0	0	0	1.865	12.3557	0	0	0	0	0	0	0	0.9726	0	0	0	0.9835	0	0	2.3021	0	0	30.3428	0	5.3073	0	1.3332	0	0	0.3315	0	0
taxid:214092|Yersinia_pestis_CO92	0	0	0	0	0	0.0199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:214688|Gemmata_obscuriglobus_UQM_2246	0	0	0	0	0	0	0	0.000999999999995	0.000999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0.000999999999995	0	0	0	0	0	0	0.000800000000001	0	0	0	0	0	0	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0.000800000000001	0	0	0	0	0	0	0	0	0	0	0	0.000800000000001	0	0.000999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0.000900000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0.000999999999995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000999999999995	0	0	0	0	0	0.000999999999995	0	0	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0.000900000000004	0	0	0.000999999999995	0.00289999999999	0	0	0	0	0	0	0	0
taxid:215158|Salmonella_phage_epsilon15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:215689|Erwinia_sp._Ejp617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047	0	0	0	0	0	0	0	0	0.0319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0799	0	0.002	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0.0021	0	0.0082	0	0.0068	0	0	0	0	0	0.009	0	0	0.0512	0	0	0.0046	0.0023	0	0	0	0	0.0752	0	0	0	0	0	0	0	0.0071	0	0.0023	0	0	0	0	0	0	0	0.0293	0	0	0.0023	0	0	0	0	0.0322	0	0	0	0.0024	0.0024	0	0	0	0	0.0298	0.0211	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0.0073	0	0.0019	0	0	0	0	0	0	0	0	0
taxid:216432|Croceibacter_atlanticus_HTCC2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0.0026	0	0	0	0	0	0	0.003	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0
taxid:216591|Burkholderia_cenocepacia_J2315	0.0124	0	0	0	0	0	0.0055	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0.0226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0.0057	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0.0046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253	0	0	0	0	0	0	0	0.0022	0	0	0	0.0065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:216592|Escherichia_coli_042	0	0.0016	0.1354	0	0.5309	0.0032	0	0.025	0.8922	0	0.0151	0	0	0.00329999999999	0	0	0	0.7682	0.5889	3.3815	0	0	1.1916	0	0.088	0.1262	0	0	0.4996	0	0.053	0	0	0	0.249	0	0	0	0.0244	0.026	0	0	0.4666	0.0269	0	0.0252	0	0.0313	0	0.0192	0.2009	0.1334	0.005	0	0	0.043	0.5712	0	2.9994	0.0516	0.1153	0	0.3416	0	0.1636	0.0954	0.01	0.0051	0.1834	2.4588	0	0.2175	3.1164	0	0.0621	0	0	0.0487	0.0392	0	0	0	0	0.0034	0.0016	0.0298	0	0.1409	0.2071	0.0016	0	0	0.0361	0.0016	0	0	0.8854	0.0621	0.1986	0.0411	0.0018	0.0454	0.0213	3.0323	0	0.0017	0	0.0015	0	0	0	0.1083	0	0.0407	0	0.8535	0	0.0929	0.177	0.115	0.2051	0	0	2.6367	0.1593	0.0069	0	0	0	0.09	0	0.0137	0.2382	0.0037	0.1597	1.5388	0	0.0164	0	35.7175	0.0903	0.1279	0.0017	0	0	0	0	0.0299	11.062	0	0.0015	0	0	0.0014	0.2634	0.0255	0	0	0	0	0.9081	0	0	0.0845	0	0	0	0	0.2314	0	0	0.0627	0	0	0	0	2.0134	0	0.0071	0.8435	0	3.8463	0	0.3315	0	0	0.3206	0.2112	0	0	0	0.1579	0.01	0	0	0.0326	0	0	0.1101
taxid:216594|Mycobacterium_marinum_M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0
taxid:216595|Pseudomonas_fluorescens_SBW25	0	0	0.0129	0	0	0	0	0.0098	0	0.0012	0	0	0.000999999999995	0.00250000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0.0026	0	0.0013	0	0.0051	0	0.1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0.00250000000001	0	0	0.0467	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0.0012	0	0.0012	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0.0013	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0
taxid:216596|Rhizobium_leguminosarum_bv._viciae_3841	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0.0011	0	0	0	0	0	0.00329999999999	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059	0	0	0	0	0	0	0.0011	0	0	0.0012	0	0.000999999999995	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0.0012	0	0	0	0
