NormalizedPercentage	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
taxid:1114970|Pseudomonas_fluorescens_F113	0	0	0.00605433860466	0	0	0	0	0	0	0	0	0.000471900851107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020116358248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107960777654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109337144549	0	0	0	0	0	0	0	0	0	0	0.000154736705946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022055051962	0	0	0
taxid:1116231|Streptococcus_macedonicus_ACA-DC_198	0	0	0.0040721652913	0.00301625499179	0.00611115533529	0.00311712107307	0	0	0.018793191277	0.00212801094119	0.0146283578674	0.0366863636987	0	0.0330530282055	0.00885581059048	0.00396679120831	0	0	0.000622068999523	0.0112138460049	0.00318341640986	0.00411715754049	0.0115611663875	0	1.02961535142	0.00197871343242	0.000849026904795	0	0.0472377280483	0.00519273530182	0.0327175598818	0.00721835823799	0	0.000732558506405	0.0204429859845	0.00414476364113	0	0.00396158316235	0	0.0858098364616	0.00397312929514	0	0	0.000557083994401	0	0	0.00306436547825	0.0100365889863	0.0139175525032	0	0.0051660935533	0	0.0202421044846	0.0264815278908	0.00117442847984	0.00933003105526	0.00214967812597	0	0.0089533704052	0.00212043641295	0.0137820798317	0.00415198433892	0.00038268840823	0.000681508816984	0.0971817382281	0	0	0.000156888954525	2.04661583002	0.00034491994277	0.00379991972802	0.0126432849014	0.0746220079794	0.000677456880952	0.0069093478226	0	0.000592604457995	0.00241525327655	0.00110342810053	0.00116132448387	0	0.00866795278192	0.111111655205	0.0784676971295	0	0.012767282875	0.00853859359678	0.0183709821399	0	0	0.00905957832295	0.0107636390317	0.0568835490881	0.0262836254287	0.000593994914822	0.0374202545992	0.0321731717403	0.00164753529021	0.17061403457	0.00301032544472	0.0146987329296	0.00473695243352	0.0808855744672	0.000977538288796	0.141403079801	0.00851305159752	0.00819471687507	0.00949431158712	0.0167936989108	0.000551123079396	0.00164835533417	0.0248015245413	0.0859670776783	0.0131380546871	0	0	0.000581793416061	0.00277422793679	0.00211020434369	0.000717814092674	0.471623969947	0.0381879160175	0.000494362646501	0.0168089365852	0.000989633107095	0.00143571738335	0.00283177120016	0.00964212049182	0.0485116249841	0	0	0.000724243443393	0.0196741038434	0	0.0606693289973	0	0.00249880583012	0.021768792869	0.0197319593473	0.0361883303547	0.064166100917	0.00409296598185	0	0.00069699486357	0.000476249613185	0.0179809424885	0.311871284938	0.00340614283816	0.0106778966968	0.0193118941995	0	0.00983349832624	0.000720467227102	0	0.021748945422	0.0016397834809	0.000596401142835	0.177815894461	0	0	0.00190628575302	0.0126951313405	0.0439188940013	0.0133029485803	0	0	0.000668459661226	0	0.00133100053155	0.000648111352025	0	0.00164236702231	0.0126789485719	0	0.000708735889119	0.00160275418636	0	0.00041163128216	0.00275077981463	0.0471110720795	0	0.00356371958475	0	0.000411463040192	5.18983753485e-05	0	0.00280007933895	0.0237944454258	0.0159868273931	0.00896151527591	0.000588478023594	0	0	0.00111063431199	0	0	0	0.00264348588065	0.000374644324819
taxid:1116375|Vibrio_sp._EJY3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000811816556857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225572623201	0	0	0	0	0	0	0	0	0	0	0	0.000150387569447	0	0	0	0	0	0	0	0	0	0.000523655340459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160041796882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000228631168021	0.000363402172224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241036697013	0	0	0	0	0	0	0	0	0	0	0	0	0.000283126723517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000474706319394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1116391|Paenibacillus_mucilaginosus_3016	0.0034040059964	0.00215308404713	0.00212174967094	0	0.000624341052774	0	0.0022709485332	0	0	0.00208710192706	0.000128099476873	0	0	0.000506525230378	0.0005428478712	0.00129684445615	0.000186556024368	0.00185043326344	0	0	0.000195138638477	0	0.00335013362533	0	0	0.00133421373446	0.00187358660773	0	0.00204858895069	0	0	0	0	0.000179618939077	0	0	0	0	0	0	0	0	0.0100171296906	0	0.00117199811594	0	0.000751363981627	0	0	0	0	0	0.000354517303828	0	0	0	0	0.00483849020863	0	0	0	0.00189064865546	0.00234582239105	0.000167101862319	0.000974797266206	0.000113834550318	0.000529607701541	0	0	0	0.00163050555317	0.000124002296094	0	0	0	0	0	0	0.00324664719116	0	0	0	0	0	0.000263395914717	0.00313046095956	0.00026170147327	0	0	0	0.0082795925808	0	0	0	0	0.000643875180828	0	0	0	0.000369056845241	0.00060067348239	0	0	0	0.00128942421915	0	0.000618244702333	0	0.000147061212525	0	0.000202083406142	0	0	0.00208441716193	0	0	0	0.000226741333926	0	0.00422408874059	0	0	0.000606073735458	0	0.000121326042369	0.00123210243052	0	0	0	0	0	0.00266370203468	0	0	0	0.0021538855356	0	0.0031135866193	0.000921553854226	0.000225588836763	7.60055166894e-05	0.00240856953019	0	0.00136719158229	0	0	0.00206672873001	0	0	0.00224297066242	0	0	0.000353308460253	0	0	0	0	0.00287634849232	0	0	0	0	0	0.0057081551944	0.00546082481051	0	0	0	0	0.00429065112996	0	0	0.00589036153231	0.000179255182454	0.000868888883114	0	0	0	0.00202342398983	0	0	0.00124828943526	0.000392140543747	0	0	0.00200814124162	0	0.00037239924787	0	0	0	0	0.000136629984657	0	0.000197612991339	0.00431926854285	9.61464322432e-05	0.000108027806015	0.000183721069558
taxid:111781|Leptolyngbya_sp._PCC_7376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354912277445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176174578122	0	0	0	0	0	0.000301171450459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1117943|Sinorhizobium_fredii_HH103	0.000640799211105	0	0	0	0	0	0.00171001112228	0.000144064914212	0	0	0	0	0	0	0	0	0.00147499388705	0	0	0	0	0	0	0	0.000505322536134	0	0	0	0	0	0.000215736847928	0	0.000252374160966	0	0	0	0.000211341182461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146549488561	0	0	0	0.000211989254102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193788425605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36379179032e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002018422238	0	0	0	0	0	0.00236001209313	0	0	0.000193655885498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236211703908	0.000228993907766	0	0	0	0.000296260722236	0	0	0.000164492077962	0	0	0	0	0	0	0	0	0	0	0.00036008556114	0	0	0	0	0	0
taxid:1118959|Staphylococcus_aureus_subsp._aureus_M013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425295162502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142063558583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120552015385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0297194353414	0	0	0.00152084977446	0.00165478785244	0.00253855780166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000390502108508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255546553099	0	0	0	0	0	0	0	0.00189296934709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1118963|Arthrobacter_sp._Rue61a	0	0	0	0	0	0	0	0	0	0.000179483836978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000447112437369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000347325597759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000517330428083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000844252561652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:112023|Streptococcus_phage_7201	0	0	0	0	0	0	0	0	0	0	0.063307553988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019469717952	0	0	0	0	0	0	0	0	0.0300031451822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0998977216397	0	0	0	0.0740245939831	0	0	0	0	0	0	0	0	0	0.0190962723005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196046804771	0	0	0	0	0	0	0	0	0.0374081373712	0	0	0	0.02958365599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356371212352	0.0800820151075	0
taxid:1123519|Pseudomonas_stutzeri_DSM_10701	0.00067873527373	0	0	0	0	0.00106677204378	0	0	0	0	0.000536385160731	0	0	0	0	0	0	0	0.00031933592044	0	0.000408547608934	0	0.000269766603832	0	0	0	0	0.00117710629455	0	0	0	0	0.00020048625481	0	0	0	0.000671558482794	0	0	0	0.000203958548242	0.00230812926797	0	0	0.000460073891259	0	0	0	0	0	0	0	0.000123704526121	0	0	0	0	0.000653548121879	0	0	0	0	0	0	0	0.000119163569321	0	0	0	0	0	0	0.00102607563952	0	0	0.000343585952919	0	0	0	0	0	0	0	0	0	0	0.000273952693309	0.000673617797514	0	0.000403080505399	0.000422789811066	0	0	0.000599669506131	0	0	0	0	0	0	0	0	0	0.000250907125622	0	0	0	0.000180513185416	0	0	0	0	0	0	0.000473178951408	0	0	0	0.00108326254311	0	0	0	0	0	0	0	0	0	0	0	0	0.000371786645527	0	0	0.00185936047193	0	0	0.000698431113853	0	0	0	0	0.000374959135314	0	0.000733440866057	0	0.00021634799944	0	0	0	0	0	0.000369848144322	0	0	0.000420887206722	0	0	0.00033545963552	0	0.000652387989145	0	0.000425387514689	0.000426812513235	0.000394239058313	0.000323033439836	0	0.000339155057676	0	0	0	0.000843100661135	0.000342561737781	0	0	0	0.00109268287227	0.000211308800907	0	0.00155027092767	0	0.00078403590598	0	0	5.32835279494e-05	0.000420429961522	0.000958270881736	0.00025988842851	0	0.000242123566371	0	0	0	0	0	0.00108515269921	0	0	0
taxid:1123523|Staphylococcus_aureus_11819-97	0	0	0	0	0	0	0.000988242591336	0	0.0193004466141	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00942007453282	0	0	0	0	0.000856328896149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000963360453371	0	0.00111454967097	0	0	0.00265811057732	0	0	0	0.00537477278943	0	0.00082026566965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005455553911	0	0	0	0	0	0	0	0	0.00338984681235	0	0	0	0	0	0	0	0	0	0	0.00557034586118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1123863|Pantoea_ananatis_LMG_5342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445892465608	0	0	0	0	0	0	0	0	0	0.0039977590283	0	0	0	0	0	0.00021715542662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286438231409	0	0	0	0	0	0	0	0	0.000177796589424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035788241356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1125630|Klebsiella_pneumoniae_subsp._pneumoniae_HS11286	0	0	0	0.000189567943607	0.00067213764021	0.000195907253666	0	0	0.00310046395745	0	0	0	0	0	0	0	0.0129110058043	0.0069565175101	0	0.164212931518	0	0	0	0	0	0	0	0	0.0275071515193	0	0	0	0	0	0	0	0	0	0	0.000338829955229	0	0	0.000770285256527	0.0422245309605	0	0	0	0	0.000291567060838	0	0	0.00291122364747	0.0199007107177	0	0	0	0.00778202758757	0	0.000375138932371	0.000399800518968	0	0	0	0	0.000166575098068	0.000262605392467	0.000135750465066	0	0	0.0686752617864	0	0	0	0.000383196040583	0	0	0	0.00113846789687	0	0	0	0.00359548364609	0.00244074123626	0.000171038114263	0	0	0	0.000989651826744	0	0	0	0	0.000155437461284	0	0	0.0012377985864	0.000460719014305	0	0.0180691998771	0.107084527808	0.00153966236424	0.00107176203711	0.00629705447212	0.00552933791532	0	0.00171211167709	0	0	0	0	0.00217553952486	0.00144897472413	0	0.000582854609279	0	0.0761095194269	0	0	0	0.00487228384721	0.00107459784989	0	0	0.000109284945713	0	0.0189489477739	0	0	0	0.00921401340682	0	0	0.000309123351479	0.00144677153084	0	0.000662507653811	0	0	0	0.0231294140287	0.00338985715695	0.000926056493088	0.0448962869729	0	0	0	0	0	0	0	0	0.00570483105066	0.00298851204864	0.000283290431495	0	0	0	0	0	0	0	0	0	0	0	0	0.000504142482812	0.00398618235584	0	0	0	0	0	0	0	0.0021153540191	0.0224745522819	0	0.000345766305697	0.00409967080757	0.0058487237801	0	0	0	0	0.000308839286145	0	0.114736156351	0	0	0	0.000204084637624	0.00231141000733	0	0	0	0	0	0.00141275630409
taxid:1126211|Bacillus_amyloliquefaciens_Y2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100427290492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118155117672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000904500403167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1127134|Nocardia_cyriacigeorgica_GUH-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290053839691	0.000215177110804	0.000161622142277	0	0	0	0	0	0	0	0.000396582901198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000548165004386	0	0	0	0	0	0	0.000609361969487	0	0	0	0.000516170065064	0	0	0	0	0.000235737672732	0	0	0	0	0	0.000119309717734	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156892548244	0	0	0	0	0	0	0	0	0.000285164268777	0.000808146804084	0	0	0	0.000189963859297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000588841348431	0	0	0	0	0	0	0.000993183474337	0	0	0	0.000100246624511	0	0	0	0	0	0	0	0	0	0	0	0.000303857752657	0	0	0.000487528141241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000226041702615	0	0	0	0.000286637520316	0	0	0	0	0	0	0	0	0.000568103845411	0	0	0	0	0.000184069758857	0	0	0	0	0.000176101476237	0	0	3.59038707007e-05	0.000566593975967	0	0.000175119795797	0	0	0	0	0	0	0	0	0.000135637843073	0	0
taxid:1127744|Bacillus_sp._JS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479347127029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
taxid:1128398|Clostridium_acidurici_9a	0.00136722735283	0.00172958297094	0	0.000693114639792	0.000351075360046	0.00107443945669	0	0	0.0105264559338	0	0.00036016028231	0	0.00106139626487	0.000356032425782	0.00152625324721	0	0.00524514791496	0.00404648019541	0.000428841525373	0.00128843232013	0.00603509926215	0	0.00978139974514	0	0	0.000341021047217	0.00117060323923	0.000395188911244	0	0.000397751612298	0.000460302251296	0.000710883877567	0	0.00404008568248	0.0216814961275	0.00142865724183	0	0	0	0.00154857407522	0.0002738993309	0	0	0.000768084408973	0.000205946963352	0	0.000352085049247	0.000728317603914	0.000533026297861	0.000661567282386	0.000791421830952	0.0133053332447	0.000166124868145	0	0.000809626747388	0.00175416294184	0	0.000438830328114	0.000685807634547	0.000730892542855	0.000339324332095	0.000408898897663	0	0	0	0	0	0	0	0.00190224550013	0.00327448276177	0.00069728156677	0.000459311354425	0	0.000476316174226	0	0.000817058557504	0.000416256436211	0	0.000400296561553	0.000298112303857	0	0	0.000625364282077	0.000740555303732	0.000550093826726	0.000367895633903	0	0	0.00162391056927	0.014762058425	0.000285393481855	0	0.000402653082958	0.00409487830982	0.000452574578289	0.00842260267136	0	0.000500501246927	0	0	0.000326555721112	0.000179873693929	0	0.000402811421006	0	0.000217279562692	0	0.000413472475554	0	0	0	0.00234708627809	0	0.000635439893565	0.00163693046466	0	0	0	0	0.00122782412383	0	0	0.000199788514718	0	0.000989753923044	0.00130144306812	0.00110784646685	0.000608052958535	0.00842226731745	0.000366188127624	0	0	0	0	0	0	0.00062528984905	0.000323876319017	0	0.000213694614656	0.0124150674856	0	0.00576592643001	0	0	0	0.0101752063888	0.00022306428887	0	0.000344235560283	0	0	0.00207158174157	0	0.0118695452154	0.000411146634897	0.000425634050523	0.00495543763943	0	0	0	0.00171377993201	0	0	0.00260284191446	0	0	0	0	0	0.00452885567105	0	0.00201595193655	0.000977175779564	0.00220981129296	0	0.000283770107605	0	0	0	0	0	0	0	0	0	0.000698016996992	0.000787213482105	0	0.00202842300034	0	0	0	0	0.00194302617402	0	0	0
taxid:1129369|Mycoplasma_hyorhinis_GDL-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00283229068343	0	0	0	0	0.00119548143901	0	0	0	0	0	0	0	0	0	0	0	0	0.00199850333131	0	0	0.00176745355694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197527226667	0	0	0	0.00217015071231	0	0	0	0	0	0	0	0	0	0	0	0	0.000932413861865	0	0	0	0	0	0.00353562782611	0	0	0	0	0	0	0	0	0	0	0	0.0013654187184	0	0	0	0.00210724382742	0	0	0.0014944185411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306914790847	0	0	0	0.00435552265708	0	0	0.00121507041193	0.00446570004222	0	0	0.00183658685682	0	0	0	0	0	0.00183670096706	0	0	0	0	0	0	0.00209740939583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116198650558	0	0	0	0.00193537081396	0	0	0	0.00209776098002	0	0	0	0	0	0	0	0.00212729354029	0	0	0	0	0	0	0	0	0	0.00187051588541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138471918879	0	0	0	0	0	0	0
